table_name,discovered_in_cisadm_dictionary,in_workstream_dictionary,workstreams,in_domain_metadata,num_rows,last_analyzed,stats_population_status,stats_freshness
W1_MAT_ISS_LINE_LOG,Y,N,,N,0,2026-01-07 21:35:27,empty,stale
W1_MAT_ISS_LINE_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:27,empty,stale
W1_MAT_REQ_HEADER,Y,N,,N,0,2026-01-07 21:35:27,empty,stale
W1_MAT_REQ_HEADER_CHAR,Y,N,,N,0,2026-01-07 21:35:27,empty,stale
W1_MAT_REQ_HEADER_COST_CENTER,Y,N,,N,0,2026-01-07 21:35:27,empty,stale
W1_MAT_REQ_HEADER_K,Y,N,,N,0,2026-01-07 21:35:27,empty,stale
W1_MAT_REQ_HEADER_LOG,Y,N,,N,0,2026-01-07 21:35:27,empty,stale
W1_MAT_REQ_HEADER_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:27,empty,stale
W1_MAT_REQ_LINE,Y,N,,N,0,2026-01-07 21:35:27,empty,stale
W1_MAT_REQ_LINE_CHAR,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_REQ_LINE_K,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_REQ_LINE_LOG,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_REQ_LINE_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_REQ_TMPL,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_REQ_TMPL_CHAR,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_REQ_TMPL_K,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_REQ_TMPL_LOG,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_REQ_TMPL_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_REQ_TMPL_MAT,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_RET_HEADER,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_RET_HEADER_CHAR,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_RET_HEADER_COST_CENTER,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_RET_HEADER_K,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_RET_HEADER_LOG,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_RET_HEADER_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_RET_LINE,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_RET_LINE_CHAR,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_RET_LINE_K,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_RET_LINE_LOG,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MAT_RET_LINE_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MEASUREMENT,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MEASUREMENT_CHAR,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MEASUREMENT_K,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MEASUREMENT_LOG,Y,N,,N,0,2026-01-07 21:35:28,empty,stale
W1_MEASUREMENT_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_MEASUREMENT_TYPE,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_MEASUREMENT_TYPE_CHAR,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_MEASUREMENT_TYPE_IDENTIFIER,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_MEASUREMENT_TYPE_L,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_MEASUREMENT_UOM,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_MEASUREMENT_UOM_CHAR,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_MEASUREMENT_UOM_L,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_MOBILE_SUBSCR,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_MOBILE_SUBSCR_CHAR,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_MOBILE_SUBSCR_K,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_MOBILE_SUBSCR_LOG,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_MOBILE_SUBSCR_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_NODE,Y,N,,N,32981,2026-02-18 02:13:53,populated,stale
W1_NODE_ATTACHMENT,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_NODE_CHAR,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_NODE_CHAR2,Y,N,,N,0,2026-01-07 21:35:29,empty,stale
W1_NODE_CONTACT,Y,N,,N,30876,2026-02-13 02:17:03,populated,stale
W1_NODE_COST_CENTER,Y,N,,N,0,2026-01-07 21:35:30,empty,stale
W1_NODE_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:30,empty,stale
W1_NODE_IDENTIFIER,Y,N,,N,32977,2026-02-18 02:13:51,populated,stale
W1_NODE_K,Y,N,,N,32971,2026-01-07 21:35:30,populated,stale
W1_NODE_LOG,Y,N,,N,32972,2026-02-12 02:14:30,populated,stale
W1_NODE_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:30,empty,stale
W1_NODE_MAINT_TRIGGER,Y,N,,N,0,2026-01-07 21:35:30,empty,stale
W1_NODE_TYPE,Y,N,,N,25,2026-02-13 02:16:58,populated,stale
W1_NODE_TYPE_CHAR,Y,N,,N,0,2026-01-07 21:35:30,empty,stale
W1_NODE_TYPE_L,Y,N,,N,25,2026-02-18 02:13:50,populated,stale
W1_ODC,Y,N,,N,0,2026-01-07 21:35:30,empty,stale
W1_ODC_CHAR,Y,N,,N,0,2026-01-07 21:35:30,empty,stale
W1_ODC_DTL,Y,N,,N,0,2026-01-07 21:35:30,empty,stale
W1_ODC_DTL_CHAR,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_ODC_DTL_COST,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_ODC_DTL_K,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_ODC_DTL_LOG,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_ODC_DTL_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_ODC_IDENTIFIER,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_ODC_K,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_ODC_LOG,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_ODC_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_OVERHEAD,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_OVERHEAD_CHAR,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_OVERHEAD_L,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_OVERHEAD_RESRC,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_OVERTIME_TYPE,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_OVERTIME_TYPE_CHAR,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_OVERTIME_TYPE_L,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_PARENT_NODE_TYPE,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_PARENT_ORG_MT_VW,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_PAYMENT_TERM,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_PAYMENT_TERM_CHAR,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_PAYMENT_TERM_L,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_PEER_NODE,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_PEER_NODE_TYPE,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_PEER_SPECIFICATION,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_PERMIT,Y,N,,N,0,2026-01-07 21:35:31,empty,stale
W1_PERMIT_ASSET_LOCATION,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_CHAR,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_CLASS,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_CLASS_CHAR,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_CLASS_L,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_EMPLOYEE_LOG,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_IDENTIFIER,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_K,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_LOG,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_NOTE,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_RESOURCE,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_TMPL,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_TMPL_CHAR,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_TMPL_CHKLST,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_TMPL_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_TMPL_L,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_TMPL_NOTE,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_TMPL_RESRC,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PERMIT_TMPL_SVC_HIST_TYPE,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PI_CNT_LINE,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PI_CNT_LINE_CHAR,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PI_CNT_LINE_K,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PI_CNT_LINE_LOG,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PI_CNT_LINE_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PI_CNT_MST,Y,N,,N,0,2026-01-07 21:35:32,empty,stale
W1_PI_CNT_MST_CHAR,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PI_CNT_MST_K,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PI_CNT_MST_LOG,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PI_CNT_MST_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PI_HEADER,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PI_HEADER_CHAR,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PI_HEADER_K,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PI_HEADER_LOG,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PI_HEADER_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PLANNER,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PLANNER_CHAR,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PLANNER_L,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PO_HEADER,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PO_HEADER_CHAR,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PO_HEADER_COST_CENTER,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PO_HEADER_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PO_HEADER_IDENTIFIER,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PO_HEADER_K,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PO_HEADER_LOG,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PO_HEADER_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PO_HEADER_NOTE,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PO_LINE,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PO_LINE_CHAR,Y,N,,N,0,2026-01-07 21:35:33,empty,stale
W1_PO_LINE_COST_CENTER,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PO_LINE_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PO_LINE_K,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PO_LINE_LOG,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PO_LINE_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PO_LINE_MFR,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PO_LINE_NOTE,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PO_LINE_TAX_LINE,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROCESS,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROCESS_CHAR,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROCESS_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROCESS_IDENTIFIER,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROCESS_K,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROCESS_LOC,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROCESS_LOG,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROCESS_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROCESS_TYPE,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROCESS_TYPE_CHAR,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROCESS_TYPE_L,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROJECT,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROJECT_CATEGORY,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROJECT_CATEGORY_CHAR,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROJECT_CATEGORY_L,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROJECT_CATEGORY_LOG,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROJECT_CATEGORY_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROJECT_CHAR,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROJECT_COST_CENTER,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROJECT_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROJECT_IDENTIFIER,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROJECT_K,Y,N,,N,0,2026-01-07 21:35:34,empty,stale
W1_PROJECT_LOG,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PROJECT_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PROJECT_NOTE,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PROPERTY_UNIT,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PROPERTY_UNIT_CHAR,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PROPERTY_UNIT_L,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_HDR,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_HDR_CHAR,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_HDR_COST_CTR,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_HDR_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_HDR_IDENTIFIER,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_HDR_K,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_HDR_LOG,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_HDR_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_HDR_NOTE,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_LINE,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_LINE_CHAR,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_LINE_COST,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_LINE_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_LINE_K,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_LINE_LOG,Y,N,,N,0,2026-01-07 21:35:35,empty,stale
W1_PR_LINE_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_PR_LINE_MFR,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_PR_LINE_NOTE,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_PR_LINE_TXLN,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_PURCHASE_CMDTY,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_PURCHASE_CMDTY_CHAR,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_PURCHASE_CMDTY_L,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_QUESTION,Y,N,,N,5,2026-01-07 21:35:36,populated,stale
W1_QUESTION_ANSWER,Y,N,,N,5,2026-01-07 21:35:36,populated,stale
W1_QUESTION_ANSWER_L,Y,N,,N,5,2026-01-07 21:35:36,populated,stale
W1_QUESTION_L,Y,N,,N,5,2026-01-07 21:35:36,populated,stale
W1_RCPT_HDR,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_RCPT_HDR_CHAR,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_RCPT_HDR_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_RCPT_HDR_IDENTIFIER,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_RCPT_HDR_K,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_RCPT_HDR_LOG,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_RCPT_HDR_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_RCPT_HDR_NOTE,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_RCPT_LINE,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_RCPT_LINE_CHAR,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_RCPT_LINE_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_RCPT_LINE_K,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_RCPT_LINE_LOG,Y,N,,N,0,2026-01-07 21:35:36,empty,stale
W1_RCPT_LINE_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RCPT_LINE_NOTE,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RCPT_LINE_SHIP_DEFICIENCY,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_REPORT_QUEUE,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_TYPE,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_TYPE_ALT,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_TYPE_CHAR,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_TYPE_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_TYPE_IDENTIFIER,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_TYPE_K,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_TYPE_L,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_TYPE_LOG,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_TYPE_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_TYPE_MFR,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_TYPE_NOTE,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_TYPE_UNIT_PRICE,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_TYPE_VENDOR_LOC,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_UOM,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_UOM_CHAR,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RESRC_UOM_L,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RR,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RR_CHAR,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RR_K,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RR_LOG,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RR_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RTN_LINE,Y,N,,N,0,2026-01-07 21:35:37,empty,stale
W1_RTN_LINE_ASSET,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_RTN_LINE_CHAR,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_RTN_LINE_K,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_RTN_LINE_LOG,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_RTN_LINE_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_RTN_LINE_LOT,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SERVICE_AREA,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SERVICE_AREA_CHAR,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SERVICE_AREA_L,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SERVICE_CALL_CATEGORY,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SERVICE_CALL_CATEGORY_CHAR,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SERVICE_CALL_CATEGORY_L,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SERVICE_CLASS,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SERVICE_CLASS_CHAR,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SERVICE_CLASS_L,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SERVICE_CODE,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SERVICE_CODE_CHAR,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SERVICE_CODE_L,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SHAPE,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SHAPE_L,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SHIFT_WEEKLY_TMPL,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SHIFT_WEEKLY_TMPL_CHAR,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SHIFT_WEEKLY_TMPL_K,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SHIFT_WEEKLY_TMPL_LOG,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SHIFT_WEEKLY_TMPL_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SHIPPING_LINE,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SHIPPING_LINE_ASSET,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SHIPPING_LINE_CHAR,Y,N,,N,0,2026-01-07 21:35:38,empty,stale
W1_SHIPPING_LINE_K,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SHIPPING_LINE_LOT,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SHIPPING_MEMO,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SHIPPING_MEMO_CHAR,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SHIPPING_MEMO_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SHIPPING_MEMO_IDENTIFIER,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SHIPPING_MEMO_K,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SHIPPING_MEMO_LOG,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SHIPPING_MEMO_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SHIPPING_MEMO_NOTE,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SHIP_DEFICIENCY_TYPE,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SHIP_DEFICIENCY_TYPE_CHAR,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SHIP_DEFICIENCY_TYPE_L,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SPECIFICATION,Y,N,,N,58,2026-01-27 02:21:53,populated,stale
W1_SPECIFICATION_ATTACHMENT,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SPECIFICATION_CHAR,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SPECIFICATION_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_SPECIFICATION_IDENTIFIER,Y,N,,N,56,2026-01-07 21:35:39,populated,stale
W1_SPECIFICATION_L,Y,N,,N,58,2026-01-28 02:15:06,populated,stale
W1_SPECIFICATION_MAINT_SCHED,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_STATISTIC,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_STATISTIC_CHAR,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_STATISTIC_LOG,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_STATISTIC_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_STOCK_ITEM_DTL,Y,N,,N,0,2026-01-07 21:35:39,empty,stale
W1_STOCK_ITEM_DTL_BIN,Y,N,,N,0,2026-01-07 21:35:40,empty,stale
W1_STOCK_ITEM_DTL_CHAR,Y,N,,N,0,2026-01-07 21:35:40,empty,stale
W1_STOCK_ITEM_DTL_DOCUMENT,Y,N,,N,0,2026-01-07 21:35:40,empty,stale
W1_STOCK_ITEM_DTL_IDENTIFIER,Y,N,,N,0,2026-01-07 21:35:40,empty,stale
W1_STOCK_ITEM_DTL_K,Y,N,,N,0,2026-01-07 21:35:40,empty,stale
W1_STOCK_ITEM_DTL_LOG,Y,N,,N,0,2026-01-07 21:35:40,empty,stale
W1_STOCK_ITEM_DTL_LOG_PARM,Y,N,,N,0,2026-01-07 21:35:40,empty,stale
W1_STOCK_ITEM_DTL_NOTE,Y,N,,N,0,2026-01-07 21:35:40,empty,stale
W1_STOCK_ITEM_DTL_VENDOR_LOC,Y,N,,N,0,2026-01-07 21:35:40,empty,stale
