OWNER,TABLE_NAME,CONSTRAINT_NAME,CONSTRAINT_TYPE,STATUS,VALIDATED,DEFERRABLE,DEFERRED,DELETE_RULE,REFERENCED_OWNER,REFERENCED_TABLE_NAME,SEARCH_CONDITION_VC
CISADM,CI_XAI_RCVR,SYS_C00115960,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_RCVR,SYS_C00115961,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQ_EXC_SW"" IS NOT NULL"
CISADM,CI_XAI_RCVR,SYS_C00119538,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_RCVR_CTX,SYS_C00119514,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_RCVR_CTX,SYS_C0096283,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_RCVR_ID"" IS NOT NULL"
CISADM,CI_XAI_RCVR_CTX,SYS_C0096284,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""RCVR_CTXT_FLG"" IS NOT NULL"
CISADM,CI_XAI_RCVR_CTX,SYS_C0096285,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_RCVR_CTX,SYS_C0096286,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""F1_CTXT_VAL_LONG"" IS NOT NULL"
CISADM,CI_XAI_RCVR_CTX,SYS_C0096287,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQNO"" IS NOT NULL"
CISADM,CI_XAI_RCVR_L,SYS_C00105467,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_RCVR_ID"" IS NOT NULL"
CISADM,CI_XAI_RCVR_L,SYS_C00105468,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LANGUAGE_CD"" IS NOT NULL"
CISADM,CI_XAI_RCVR_L,SYS_C00105469,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR"" IS NOT NULL"
CISADM,CI_XAI_RCVR_L,SYS_C00105470,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_RCVR_L,SYS_C00121478,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_RCVR_RGRP,SYS_C00106356,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_RCVR_ID"" IS NOT NULL"
CISADM,CI_XAI_RCVR_RGRP,SYS_C00106358,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_RGRP_CD"" IS NOT NULL"
CISADM,CI_XAI_RCVR_RGRP,SYS_C00106360,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""PRIORITY"" IS NOT NULL"
CISADM,CI_XAI_RCVR_RGRP,SYS_C00106361,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_RCVR_RGRP,SYS_C00120259,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_RCVR_RSP,SYS_C00114009,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_RCVR_ID"" IS NOT NULL"
CISADM,CI_XAI_RCVR_RSP,SYS_C00114010,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_SENDER_ID"" IS NOT NULL"
CISADM,CI_XAI_RCVR_RSP,SYS_C00114011,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ON_EVENT_FLG"" IS NOT NULL"
CISADM,CI_XAI_RCVR_RSP,SYS_C00114012,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_RCVR_RSP,SYS_C00120709,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_RGRP,SYS_C00121114,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_RGRP,SYS_C0098984,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_RGRP_CD"" IS NOT NULL"
CISADM,CI_XAI_RGRP,SYS_C0098985,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XPATH"" IS NOT NULL"
CISADM,CI_XAI_RGRP,SYS_C0098986,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XPATH_VAL"" IS NOT NULL"
CISADM,CI_XAI_RGRP,SYS_C0098987,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_RGRP,SYS_C0098988,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""PARSER_TYPE_FLG"" IS NOT NULL"
CISADM,CI_XAI_RGRP_ATT,SYS_C00108185,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_RGRP_CD"" IS NOT NULL"
CISADM,CI_XAI_RGRP_ATT,SYS_C00108186,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQ_NUM"" IS NOT NULL"
CISADM,CI_XAI_RGRP_ATT,SYS_C00108187,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ROOT_ELEM"" IS NOT NULL"
CISADM,CI_XAI_RGRP_ATT,SYS_C00108188,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_RGRP_ATT,SYS_C00108189,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""INCLUDE_ELEM_FLG"" IS NOT NULL"
CISADM,CI_XAI_RGRP_ATT,SYS_C00121642,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_RGRP_L,SYS_C00119744,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_RGRP_L,SYS_C0097780,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_RGRP_CD"" IS NOT NULL"
CISADM,CI_XAI_RGRP_L,SYS_C0097781,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LANGUAGE_CD"" IS NOT NULL"
CISADM,CI_XAI_RGRP_L,SYS_C0097782,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR"" IS NOT NULL"
CISADM,CI_XAI_RGRP_L,SYS_C0097783,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_ROUTING,SYS_C00101144,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""NT_DWN_PROF_CD"" IS NOT NULL"
CISADM,CI_XAI_ROUTING,SYS_C00101145,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""NT_DWN_TYPE_CD"" IS NOT NULL"
CISADM,CI_XAI_ROUTING,SYS_C00101146,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_RT_TYPE_CD"" IS NOT NULL"
CISADM,CI_XAI_ROUTING,SYS_C00101147,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_ROUTING,SYS_C00121244,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_RT_TYPE,SYS_C00110593,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_RT_TYPE_CD"" IS NOT NULL"
CISADM,CI_XAI_RT_TYPE,SYS_C00110594,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_RT_TYPE,SYS_C00110595,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XSL_REQUEST"" IS NOT NULL"
CISADM,CI_XAI_RT_TYPE,SYS_C00110596,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XSL_RESPONSE"" IS NOT NULL"
CISADM,CI_XAI_RT_TYPE,SYS_C00110597,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""POST_RESP_SW"" IS NOT NULL"
CISADM,CI_XAI_RT_TYPE,SYS_C00110598,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""RECV_ACK_SW"" IS NOT NULL"
CISADM,CI_XAI_RT_TYPE,SYS_C00110599,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SENDER_ID"" IS NOT NULL"
CISADM,CI_XAI_RT_TYPE,SYS_C00119221,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_RT_TYPE_L,SYS_C00119751,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_RT_TYPE_L,SYS_C0097858,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_RT_TYPE_CD"" IS NOT NULL"
CISADM,CI_XAI_RT_TYPE_L,SYS_C0097859,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LANGUAGE_CD"" IS NOT NULL"
CISADM,CI_XAI_RT_TYPE_L,SYS_C0097860,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR"" IS NOT NULL"
CISADM,CI_XAI_RT_TYPE_L,SYS_C0097861,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_RULE,SYS_C00104081,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_RGRP_CD"" IS NOT NULL"
CISADM,CI_XAI_RULE,SYS_C00104082,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQ_NUM"" IS NOT NULL"
CISADM,CI_XAI_RULE,SYS_C00104083,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""PRIORITY"" IS NOT NULL"
CISADM,CI_XAI_RULE,SYS_C00104084,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XPATH"" IS NOT NULL"
CISADM,CI_XAI_RULE,SYS_C00104085,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XPATH_VAL"" IS NOT NULL"
CISADM,CI_XAI_RULE,SYS_C00104086,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XSL_FILE_NAME"" IS NOT NULL"
CISADM,CI_XAI_RULE,SYS_C00104087,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_RULE,SYS_C00120132,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_SENDER,SYS_C00121021,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_SENDER,SYS_C0097602,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_SENDER_ID"" IS NOT NULL"
CISADM,CI_XAI_SENDER,SYS_C0097603,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_CLASS_ID"" IS NOT NULL"
CISADM,CI_XAI_SENDER,SYS_C0097604,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ACTIVE_SW"" IS NOT NULL"
CISADM,CI_XAI_SENDER,SYS_C0097605,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""MSG_ENCODING_FLG"" IS NOT NULL"
CISADM,CI_XAI_SENDER,SYS_C0097606,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_JMS_QUEUE_ID"" IS NOT NULL"
CISADM,CI_XAI_SENDER,SYS_C0097607,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_JMS_CON_ID"" IS NOT NULL"
CISADM,CI_XAI_SENDER,SYS_C0097608,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_JMS_TOPIC_ID"" IS NOT NULL"
CISADM,CI_XAI_SENDER,SYS_C0097609,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_JDBC_CON_ID"" IS NOT NULL"
CISADM,CI_XAI_SENDER,SYS_C0097610,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_SENDER,SYS_C0097611,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""AVAIL_SW"" IS NOT NULL"
CISADM,CI_XAI_SENDER,SYS_C0097612,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SENDER_INVOC_TYPE_FLG"" IS NOT NULL"
CISADM,CI_XAI_SENDER,SYS_C0097613,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""OWNER_FLG"" IS NOT NULL"
CISADM,CI_XAI_SENDER_L,SYS_C00120952,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_SENDER_L,SYS_C0096610,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_SENDER_ID"" IS NOT NULL"
CISADM,CI_XAI_SENDER_L,SYS_C0096611,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""LANGUAGE_CD"" IS NOT NULL"
CISADM,CI_XAI_SENDER_L,SYS_C0096612,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""DESCR"" IS NOT NULL"
CISADM,CI_XAI_SENDER_L,SYS_C0096613,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_SENDER_L,SYS_C0096614,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""OWNER_FLG"" IS NOT NULL"
CISADM,CI_XAI_SNDR_CTX,SYS_C00115714,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_SENDER_ID"" IS NOT NULL"
CISADM,CI_XAI_SNDR_CTX,SYS_C00115715,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SENDER_CTXT_FLG"" IS NOT NULL"
CISADM,CI_XAI_SNDR_CTX,SYS_C00115716,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_SNDR_CTX,SYS_C00115717,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""F1_CTXT_VAL_LONG"" IS NOT NULL"
CISADM,CI_XAI_SNDR_CTX,SYS_C00115718,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQNO"" IS NOT NULL"
CISADM,CI_XAI_SNDR_CTX,SYS_C00115719,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""OWNER_FLG"" IS NOT NULL"
CISADM,CI_XAI_SNDR_CTX,SYS_C00121345,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XAI_SVC_PARM,SYS_C00107560,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_IN_SVC_ID"" IS NOT NULL"
CISADM,CI_XAI_SVC_PARM,SYS_C00107561,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_SVC_PARM"" IS NOT NULL"
CISADM,CI_XAI_SVC_PARM,SYS_C00107562,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""PARM_VAL"" IS NOT NULL"
CISADM,CI_XAI_SVC_PARM,SYS_C00107563,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XAI_SVC_PARM,SYS_C00107564,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""OWNER_FLG"" IS NOT NULL"
CISADM,CI_XAI_SVC_PARM,SYS_C00121605,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XML_STGCTL_P,SYS_C00106290,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XML_STG_CTL_ID"" IS NOT NULL"
CISADM,CI_XML_STGCTL_P,SYS_C00106291,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XML_STG_CTL_PARM"" IS NOT NULL"
CISADM,CI_XML_STGCTL_P,SYS_C00106292,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XML_STG_CTL_PVAL"" IS NOT NULL"
CISADM,CI_XML_STGCTL_P,SYS_C00106293,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XML_STGCTL_P,SYS_C00121532,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XML_STGUP,SYS_C00117833,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XML_STGUP_ID"" IS NOT NULL"
CISADM,CI_XML_STGUP,SYS_C00117834,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XML_STG_CTL_ID"" IS NOT NULL"
CISADM,CI_XML_STGUP,SYS_C00117835,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""APP_SVC_ID"" IS NOT NULL"
CISADM,CI_XML_STGUP,SYS_C00117836,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CRE_DTTM"" IS NOT NULL"
CISADM,CI_XML_STGUP,SYS_C00117837,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XML_STG_STATUS_FLG"" IS NOT NULL"
CISADM,CI_XML_STGUP,SYS_C00117838,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""RETRY_COUNT"" IS NOT NULL"
CISADM,CI_XML_STGUP,SYS_C00117839,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XML_STGUP,SYS_C00117840,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""NT_DWN_ID"" IS NOT NULL"
CISADM,CI_XML_STGUP,SYS_C00117841,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_RT_TYPE_CD"" IS NOT NULL"
CISADM,CI_XML_STGUP,SYS_C00117842,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""PROC_SIGN"" IS NOT NULL"
CISADM,CI_XML_STGUP,SYS_C00119402,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XML_STGUPEXP,SYS_C00107862,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XML_STGUP_ID"" IS NOT NULL"
CISADM,CI_XML_STGUPEXP,SYS_C00107863,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""PARM_SEQ"" IS NOT NULL"
CISADM,CI_XML_STGUPEXP,SYS_C00107864,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""MESSAGE_PARM"" IS NOT NULL"
CISADM,CI_XML_STGUPEXP,SYS_C00107865,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""MSG_PARM_TYP_FLG"" IS NOT NULL"
CISADM,CI_XML_STGUPEXP,SYS_C00107866,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XML_STGUPEXP,SYS_C00120628,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XML_STGUP_EX,SYS_C00102449,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XML_STGUP_ID"" IS NOT NULL"
CISADM,CI_XML_STGUP_EX,SYS_C00102450,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""MESSAGE_CAT_NBR"" IS NOT NULL"
CISADM,CI_XML_STGUP_EX,SYS_C00102451,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""MESSAGE_NBR"" IS NOT NULL"
CISADM,CI_XML_STGUP_EX,SYS_C00102452,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""OBJ_ID"" IS NOT NULL"
CISADM,CI_XML_STGUP_EX,SYS_C00102453,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CALL_SEQ"" IS NOT NULL"
CISADM,CI_XML_STGUP_EX,SYS_C00102454,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""USER_ID"" IS NOT NULL"
CISADM,CI_XML_STGUP_EX,SYS_C00102455,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""CRE_DTTM"" IS NOT NULL"
CISADM,CI_XML_STGUP_EX,SYS_C00102456,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""REVIEW_USER_ID"" IS NOT NULL"
CISADM,CI_XML_STGUP_EX,SYS_C00102457,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""REVIEW_COMP"" IS NOT NULL"
CISADM,CI_XML_STGUP_EX,SYS_C00102458,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""COMMENTS"" IS NOT NULL"
CISADM,CI_XML_STGUP_EX,SYS_C00102459,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XML_STGUP_EX,SYS_C00121309,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_XML_STG_CTL,SYS_C00100074,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XML_STG_CTL_ID"" IS NOT NULL"
CISADM,CI_XML_STG_CTL,SYS_C00100075,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XAI_IN_SVC_ID"" IS NOT NULL"
CISADM,CI_XML_STG_CTL,SYS_C00100076,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XML_STG_FILE_NAME"" IS NOT NULL"
CISADM,CI_XML_STG_CTL,SYS_C00100077,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""NT_XID_CD"" IS NOT NULL"
CISADM,CI_XML_STG_CTL,SYS_C00100078,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""NT_UP_XTYPE_CD"" IS NOT NULL"
CISADM,CI_XML_STG_CTL,SYS_C00100079,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XML_INTFC_NAME"" IS NOT NULL"
CISADM,CI_XML_STG_CTL,SYS_C00100080,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""XML_STG_STATUS_FLG"" IS NOT NULL"
CISADM,CI_XML_STG_CTL,SYS_C00100081,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""USER_ID"" IS NOT NULL"
CISADM,CI_XML_STG_CTL,SYS_C00100082,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""NBR_RECORD_UPLD"" IS NOT NULL"
CISADM,CI_XML_STG_CTL,SYS_C00100083,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_XML_STG_CTL,SYS_C00100084,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""COMMENTS"" IS NOT NULL"
CISADM,CI_XML_STG_CTL,SYS_C00100085,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""SEQ_EXEC_SW"" IS NOT NULL"
CISADM,CI_XML_STG_CTL,SYS_C00100086,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""PROC_SIGN"" IS NOT NULL"
CISADM,CI_XML_STG_CTL,SYS_C00119894,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ZONE,SYS_C00114884,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ZONE_CD"" IS NOT NULL"
CISADM,CI_ZONE,SYS_C00114885,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ZONE_HDL_CD"" IS NOT NULL"
CISADM,CI_ZONE,SYS_C00114886,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""APP_SVC_ID"" IS NOT NULL"
CISADM,CI_ZONE,SYS_C00114887,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ZONE_WIDTH_FLG"" IS NOT NULL"
CISADM,CI_ZONE,SYS_C00114888,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ZONE,SYS_C00114889,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""OWNER_FLG"" IS NOT NULL"
CISADM,CI_ZONE,SYS_C00119468,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ZONE_HDL,SYS_C00119670,P,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,
CISADM,CI_ZONE_HDL,SYS_C0096584,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ZONE_HDL_CD"" IS NOT NULL"
CISADM,CI_ZONE_HDL,SYS_C0096585,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""JAVA_CLASS_NAME"" IS NOT NULL"
CISADM,CI_ZONE_HDL,SYS_C0096586,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""VERSION"" IS NOT NULL"
CISADM,CI_ZONE_HDL,SYS_C0096587,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""OWNER_FLG"" IS NOT NULL"
CISADM,CI_ZONE_HDL_L,SYS_C00112238,C,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,"""ZONE_HDL_CD"" IS NOT NULL"
