VIEW_OWNER,VIEW_NAME,REFERENCED_OWNER,REFERENCED_NAME,REFERENCED_TYPE
CISADM,C1_BI_BILLED_USAGE_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,C1_BI_BILLED_USAGE_VW,CISADM,CI_BILL,TABLE
CISADM,C1_BI_BILLED_USAGE_VW,CISADM,CI_BSEG,TABLE
CISADM,C1_BI_BILLED_USAGE_VW,CISADM,CI_BSEG_CALC,TABLE
CISADM,C1_BI_BILLED_USAGE_VW,CISADM,CI_BSEG_CALC_LN,TABLE
CISADM,C1_BI_BILLED_USAGE_VW,CISADM,CI_BSEG_READ,TABLE
CISADM,C1_BI_BILLED_USAGE_VW,CISADM,CI_BSEG_SQ,TABLE
CISADM,C1_BI_BILLED_USAGE_VW,CISADM,CI_FT,TABLE
CISADM,C1_BI_BILLED_USAGE_VW,CISADM,CI_SA,TABLE
CISADM,C1_BI_BILL_DAY_IN_WIN_VW,CISADM,CI_LOOKUP_VAL_L,TABLE
CISADM,C1_BI_BILL_DAY_IN_WIN_VW,CISADM,F1_BKT_CONFIG,TABLE
CISADM,C1_BI_BILL_DAY_IN_WIN_VW,CISADM,F1_BKT_CONFIG_VAL,TABLE
CISADM,C1_BI_BILL_DAY_IN_WIN_VW,CISADM,F1_BKT_CONFIG_VAL_L,TABLE
CISADM,C1_BI_BILL_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,C1_BI_BILL_VW,CISADM,CI_ADJ,TABLE
CISADM,C1_BI_BILL_VW,CISADM,CI_BILL,TABLE
CISADM,C1_BI_BILL_VW,CISADM,CI_BILL_CYC_SCH,TABLE
CISADM,C1_BI_BILL_VW,CISADM,CI_BILL_EXCP,TABLE
CISADM,C1_BI_BILL_VW,CISADM,CI_BSEG,TABLE
CISADM,C1_BI_BILL_VW,CISADM,CI_BSEG_EXCP,TABLE
CISADM,C1_BI_BILL_VW,CISADM,CI_CASE,TABLE
CISADM,C1_BI_BILL_VW,CISADM,CI_CASE_CHAR,TABLE
CISADM,C1_BI_BILL_VW,CISADM,CI_FT,TABLE
CISADM,C1_BI_BILL_VW,CISADM,F1_BKT_CONFIG,TABLE
CISADM,C1_BI_BILL_VW,CISADM,F1_BKT_CONFIG_VAL,TABLE
CISADM,C1_BI_BILL_VW,CISADM,F1_EXT_LOOKUP_VAL_CHAR,TABLE
CISADM,C1_BI_COLLEVTTYPE_VW,CISADM,CI_COLL_EVT_TYP_L,TABLE
CISADM,C1_BI_COLLEVTTYPE_VW,CISADM,CI_SEV_EVT_TYPE_L,TABLE
CISADM,C1_BI_COLLPROC_VW,CISADM,CI_ACCT,TABLE
CISADM,C1_BI_COLLPROC_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,C1_BI_COLLPROC_VW,CISADM,CI_COLL_EVT,TABLE
CISADM,C1_BI_COLLPROC_VW,CISADM,CI_COLL_PROC,TABLE
CISADM,C1_BI_COLLPROC_VW,CISADM,CI_COLL_PROC_SA,TABLE
CISADM,C1_BI_COLLPROC_VW,CISADM,CI_CUST_CL,TABLE
CISADM,C1_BI_COLLPROC_VW,CISADM,CI_FT,TABLE
CISADM,C1_BI_COLLPROC_VW,CISADM,CI_MATCH_EVT,TABLE
CISADM,C1_BI_COLLPROC_VW,CISADM,CI_SEV_EVT,TABLE
CISADM,C1_BI_COLLPROC_VW,CISADM,CI_SEV_PROC,TABLE
CISADM,C1_BI_DAYS_B4_WIN_CLOSES_VW,CISADM,F1_BKT_CONFIG,TABLE
CISADM,C1_BI_DAYS_B4_WIN_CLOSES_VW,CISADM,F1_BKT_CONFIG_VAL,TABLE
CISADM,C1_BI_DAYS_B4_WIN_CLOSES_VW,CISADM,F1_BKT_CONFIG_VAL_L,TABLE
CISADM,C1_BI_FTGL_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,C1_BI_FTGL_VW,CISADM,CI_ADJ_CALC_LN,TABLE
CISADM,C1_BI_FTGL_VW,CISADM,CI_BSEG_CALC,TABLE
CISADM,C1_BI_FTGL_VW,CISADM,CI_DST_CD_CHAR,TABLE
CISADM,C1_BI_FTGL_VW,CISADM,CI_DST_CODE_EFF,TABLE
CISADM,C1_BI_FTGL_VW,CISADM,CI_FT,TABLE
CISADM,C1_BI_FTGL_VW,CISADM,CI_FT_GL,TABLE
CISADM,C1_BI_FTGL_VW,CISADM,CI_SA,TABLE
CISADM,C1_BI_FTGL_VW,CISADM,F1_EXT_LOOKUP_VAL_CHAR,TABLE
CISADM,C1_BI_FT_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,C1_BI_FT_VW,CISADM,CI_ADJ_CALC_LN,TABLE
CISADM,C1_BI_FT_VW,CISADM,CI_BSEG_CALC,TABLE
CISADM,C1_BI_FT_VW,CISADM,CI_DST_CD_CHAR,TABLE
CISADM,C1_BI_FT_VW,CISADM,CI_DST_CODE_EFF,TABLE
CISADM,C1_BI_FT_VW,CISADM,CI_FT,TABLE
CISADM,C1_BI_FT_VW,CISADM,CI_FT_GL,TABLE
CISADM,C1_BI_FT_VW,CISADM,CI_SA,TABLE
CISADM,C1_BI_FT_VW,CISADM,F1_EXT_LOOKUP_VAL_CHAR,TABLE
CISADM,C1_BI_SEVPROC_VW,CISADM,CI_ACCT,TABLE
CISADM,C1_BI_SEVPROC_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,C1_BI_SEVPROC_VW,CISADM,CI_CUST_CL,TABLE
CISADM,C1_BI_SEVPROC_VW,CISADM,CI_FT,TABLE
CISADM,C1_BI_SEVPROC_VW,CISADM,CI_MATCH_EVT,TABLE
CISADM,C1_BI_SEVPROC_VW,CISADM,CI_SA,TABLE
CISADM,C1_BI_SEVPROC_VW,CISADM,CI_SEV_EVT,TABLE
CISADM,C1_BI_SEVPROC_VW,CISADM,CI_SEV_EVT_TYPE,TABLE
CISADM,C1_BI_SEVPROC_VW,CISADM,CI_SEV_PROC,TABLE
CISADM,C1_BI_WOPROC_VW,CISADM,CI_ACCT,TABLE
CISADM,C1_BI_WOPROC_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,C1_BI_WOPROC_VW,CISADM,CI_CUST_CL,TABLE
CISADM,C1_BI_WOPROC_VW,CISADM,CI_FT,TABLE
CISADM,C1_BI_WOPROC_VW,CISADM,CI_MATCH_EVT,TABLE
CISADM,C1_BI_WOPROC_VW,CISADM,CI_WO_EVT,TABLE
CISADM,C1_BI_WOPROC_VW,CISADM,CI_WO_PROC,TABLE
CISADM,C1_BI_WOPROC_VW,CISADM,CI_WO_PROC_SA,TABLE
CISADM,C1_SA_RCHG_VW,CISADM,CI_SA_RCHG_HIST,TABLE
CISADM,C1_SA_RS_VW,CISADM,CI_SA_RS_HIST,TABLE
CISADM,C1_SYRQ_PER_ALL_VW,CISADM,C1_NTF_PREF,TABLE
CISADM,C1_SYRQ_PER_ALL_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,C1_SYRQ_PER_ALL_VW,CISADM,CI_BILL,TABLE
CISADM,C1_SYRQ_PER_ALL_VW,CISADM,CI_BSEG,TABLE
CISADM,C1_SYRQ_PER_ALL_VW,CISADM,CI_COP_EVT,TABLE
CISADM,C1_SYRQ_PER_ALL_VW,CISADM,CI_FA,TABLE
CISADM,C1_SYRQ_PER_ALL_VW,CISADM,CI_PER_NAME,TABLE
CISADM,C1_SYRQ_PER_ALL_VW,CISADM,CI_SA,TABLE
CISADM,C1_SYRQ_PER_ALL_VW,CISADM,CI_SA_COP,TABLE
CISADM,C1_SYRQ_PER_ALL_VW,CISADM,CI_SA_REL,TABLE
CISADM,C1_SYRQ_PER_ALL_VW,CISADM,CI_SA_SP,TABLE
CISADM,C1_SYRQ_PER_ALL_VW,CISADM,F1_SYNC_REQ,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,C1_NTF_PREF,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,CI_BILL,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,CI_BSEG,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,CI_COP_EVT,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,CI_FA,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,CI_PER_NAME,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,CI_SA,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,CI_SA_COP,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,CI_SA_REL,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,CI_SA_SP,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,F1_BUS_OBJ,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,F1_BUS_OBJ_STATUS,TABLE
CISADM,C1_SYRQ_PER_NF_VW,CISADM,F1_SYNC_REQ,TABLE
CISADM,C1_SYRQ_PREM_ALL_VW,CISADM,CI_ACCT,TABLE
CISADM,C1_SYRQ_PREM_ALL_VW,CISADM,CI_BILL,TABLE
CISADM,C1_SYRQ_PREM_ALL_VW,CISADM,CI_BSEG,TABLE
CISADM,C1_SYRQ_PREM_ALL_VW,CISADM,CI_COP_EVT,TABLE
CISADM,C1_SYRQ_PREM_ALL_VW,CISADM,CI_FA,TABLE
CISADM,C1_SYRQ_PREM_ALL_VW,CISADM,CI_SA,TABLE
CISADM,C1_SYRQ_PREM_ALL_VW,CISADM,CI_SA_COP,TABLE
CISADM,C1_SYRQ_PREM_ALL_VW,CISADM,CI_SA_REL,TABLE
CISADM,C1_SYRQ_PREM_ALL_VW,CISADM,CI_SA_SP,TABLE
CISADM,C1_SYRQ_PREM_ALL_VW,CISADM,CI_SP,TABLE
CISADM,C1_SYRQ_PREM_ALL_VW,CISADM,CI_SP_MTR_HIST,TABLE
CISADM,C1_SYRQ_PREM_ALL_VW,CISADM,F1_SYNC_REQ,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,CI_ACCT,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,CI_BILL,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,CI_BSEG,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,CI_COP_EVT,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,CI_FA,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,CI_SA,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,CI_SA_COP,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,CI_SA_REL,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,CI_SA_SP,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,CI_SP,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,CI_SP_MTR_HIST,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,F1_BUS_OBJ,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,F1_BUS_OBJ_STATUS,TABLE
CISADM,C1_SYRQ_PREM_NF_VW,CISADM,F1_SYNC_REQ,TABLE
CISADM,CI_ACCTG_DAYS_VW,CISADM,CI_CAL_PERIOD,TABLE
CISADM,CI_ACCTG_DAYS_VW,CISADM,CI_GL_DIVISION,TABLE
CISADM,CI_ACCT_CR_R_VW,CISADM,CI_CR_RAT_HIST,TABLE
CISADM,CI_ACCT_FT_HST_VW,CISADM,CI_FT,TABLE
CISADM,CI_ACCT_FT_HST_VW,CISADM,CI_SA,TABLE
CISADM,CI_ACDC_WOSA_VW,CISADM,CI_ACCT,TABLE
CISADM,CI_ACDC_WOSA_VW,CISADM,CI_COLL_CL,TABLE
CISADM,CI_ACDC_WOSA_VW,CISADM,CI_SA,TABLE
CISADM,CI_ACDC_WOSA_VW,CISADM,CI_SA_TYPE,TABLE
CISADM,CI_ACDC_WOSA_VW,CISADM,CI_WO_DEBT_CL,TABLE
CISADM,CI_ADJTSAT_S_VW,CISADM,CI_ADJT_ADJTPRF,TABLE
CISADM,CI_ADJTSAT_S_VW,CISADM,CI_ADJ_TYPE,TABLE
CISADM,CI_ADJTSAT_S_VW,CISADM,CI_ADJ_TYPE_L,TABLE
CISADM,CI_ADJTSAT_S_VW,CISADM,CI_SAT_ADJ_PROF,TABLE
CISADM,CI_ALG_ADHC_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_ADHC_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_ADHC_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_ADJT_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_ADJT_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_ADJT_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_BSBF_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_BSBF_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_BSBF_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_BSBS_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_BSBS_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_BSBS_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_CCAL_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_CCAL_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_CCAL_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_CNSMP_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_CNSMP_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_CNSMP_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_COCN_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_COCN_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_COCN_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_COEV_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_COEV_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_COEV_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_ERAC_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_ERAC_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_ERAC_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_FACM_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_FACM_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_FACM_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_GLAC_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_GLAC_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_GLAC_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_GVFM_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_GVFM_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_GVFM_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_IDFM_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_IDFM_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_IDFM_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_LPCC_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_LPCC_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_LPCC_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_LPCE_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_LPCE_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_LPCE_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_ODSP_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_ODSP_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_ODSP_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_PHFM_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_PHFM_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_PHFM_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_PKCC_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_PKCC_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_PKCC_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_PKEL_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_PKEL_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_PKEL_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_PPBR_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_PPBR_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_PPBR_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_PPOA_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_PPOA_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_PPOA_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_PSEG_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_PSEG_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_PSEG_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_PSPR_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_PSPR_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_PSPR_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_PYDT_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_PYDT_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_PYDT_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_SATBC_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_SATBC_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_SATBC_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_SATFT_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_SATFT_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_SATFT_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_SVCR_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_SVCR_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_SVCR_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_SVEV_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_SVEV_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_SVEV_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_ALG_XAR_VW,CISADM,CI_ALG,TABLE
CISADM,CI_ALG_XAR_VW,CISADM,CI_ALG_L,TABLE
CISADM,CI_ALG_XAR_VW,CISADM,CI_ALG_TYPE,TABLE
CISADM,CI_BAL_CTL_MEM_VW,CISADM,CI_BAL_CTL_MEM,TABLE
CISADM,CI_BCHG_READ_VW,CISADM,CI_BCHG_READ,TABLE
CISADM,CI_BCHG_UP_READ_VW,CISADM,CI_BCHG_UP_READ,TABLE
CISADM,CI_BF_ACCT_HST_VW,CISADM,CI_LOOKUP,VIEW
CISADM,CI_BF_ACCT_HST_VW,CISADM,CI_SA,TABLE
CISADM,CI_BF_ACCT_HST_VW,CISADM,CI_SA_SP,TABLE
CISADM,CI_BF_ACCT_HST_VW,CISADM,CI_SP,TABLE
CISADM,CI_BF_ACCT_HST_VW,CISADM,F1_BUS_FLG,TABLE
CISADM,CI_BF_ACCT_HST_VW,CISADM,F1_BUS_OBJ,TABLE
CISADM,CI_BF_ACCT_HST_VW,CISADM,F1_BUS_OBJ_STATUS,TABLE
CISADM,CI_BSEG_READ_VW,CISADM,CI_BSEG_READ,TABLE
CISADM,CI_CASE_ST_ALG_VW,CISADM,CI_CASE_ST_ALG,TABLE
CISADM,CI_CA_ACCT_HIS_VW,CISADM,CI_CASE,TABLE
CISADM,CI_CA_ACCT_HIS_VW,CISADM,CI_CASE_LOG,TABLE
CISADM,CI_CA_ACCT_HIS_VW,CISADM,CI_LOOKUP,VIEW
CISADM,CI_CC_ACCT_HST_VW,CISADM,CI_ACCT_PER,TABLE
CISADM,CI_CC_ACCT_HST_VW,CISADM,CI_CC,TABLE
CISADM,CI_CC_ACCT_HST_VW,CISADM,CI_LOOKUP,VIEW
CISADM,CI_CEVTD_ACCHST_VW,CISADM,CI_CUT_EVT,TABLE
CISADM,CI_CEVTD_ACCHST_VW,CISADM,CI_CUT_EVT_DEP,TABLE
CISADM,CI_CEVTD_ACCHST_VW,CISADM,CI_CUT_PROC,TABLE
CISADM,CI_CEVTD_ACCHST_VW,CISADM,CI_LOOKUP,VIEW
CISADM,CI_CEVTD_ACCHST_VW,CISADM,CI_SA,TABLE
CISADM,CI_CEVT_ACCHST_VW,CISADM,CI_CUT_EVT,TABLE
CISADM,CI_CEVT_ACCHST_VW,CISADM,CI_CUT_PROC,TABLE
