OWNER,SYNONYM_NAME,TABLE_OWNER,TABLE_NAME,DB_LINK
JCANLAS,W1_PO_LINE_K,CISADM,W1_PO_LINE_K,
JCANLAS,W1_PO_LINE_LOG,CISADM,W1_PO_LINE_LOG,
JCANLAS,W1_PO_LINE_LOG_PARM,CISADM,W1_PO_LINE_LOG_PARM,
JCANLAS,W1_PO_LINE_MFR,CISADM,W1_PO_LINE_MFR,
JCANLAS,W1_PO_LINE_NOTE,CISADM,W1_PO_LINE_NOTE,
JCANLAS,W1_PO_LINE_TAX_LINE,CISADM,W1_PO_LINE_TAX_LINE,
JCANLAS,W1_PROCESS,CISADM,W1_PROCESS,
JCANLAS,W1_PROCESS_CHAR,CISADM,W1_PROCESS_CHAR,
JCANLAS,W1_PROCESS_DOCUMENT,CISADM,W1_PROCESS_DOCUMENT,
JCANLAS,W1_PROCESS_IDENTIFIER,CISADM,W1_PROCESS_IDENTIFIER,
JCANLAS,W1_PROCESS_K,CISADM,W1_PROCESS_K,
JCANLAS,W1_PROCESS_LOC,CISADM,W1_PROCESS_LOC,
JCANLAS,W1_PROCESS_LOG,CISADM,W1_PROCESS_LOG,
JCANLAS,W1_PROCESS_LOG_PARM,CISADM,W1_PROCESS_LOG_PARM,
JCANLAS,W1_PROCESS_TYPE,CISADM,W1_PROCESS_TYPE,
JCANLAS,W1_PROCESS_TYPE_CHAR,CISADM,W1_PROCESS_TYPE_CHAR,
JCANLAS,W1_PROCESS_TYPE_L,CISADM,W1_PROCESS_TYPE_L,
JCANLAS,W1_PROJECT,CISADM,W1_PROJECT,
JCANLAS,W1_PROJECT_CATEGORY,CISADM,W1_PROJECT_CATEGORY,
JCANLAS,W1_PROJECT_CATEGORY_CHAR,CISADM,W1_PROJECT_CATEGORY_CHAR,
JCANLAS,W1_PROJECT_CATEGORY_L,CISADM,W1_PROJECT_CATEGORY_L,
JCANLAS,W1_PROJECT_CATEGORY_LOG,CISADM,W1_PROJECT_CATEGORY_LOG,
JCANLAS,W1_PROJECT_CATEGORY_LOG_PARM,CISADM,W1_PROJECT_CATEGORY_LOG_PARM,
JCANLAS,W1_PROJECT_CHAR,CISADM,W1_PROJECT_CHAR,
JCANLAS,W1_PROJECT_COST_CENTER,CISADM,W1_PROJECT_COST_CENTER,
JCANLAS,W1_PROJECT_DOCUMENT,CISADM,W1_PROJECT_DOCUMENT,
JCANLAS,W1_PROJECT_IDENTIFIER,CISADM,W1_PROJECT_IDENTIFIER,
JCANLAS,W1_PROJECT_K,CISADM,W1_PROJECT_K,
JCANLAS,W1_PROJECT_LOG,CISADM,W1_PROJECT_LOG,
JCANLAS,W1_PROJECT_LOG_PARM,CISADM,W1_PROJECT_LOG_PARM,
JCANLAS,W1_PROJECT_NOTE,CISADM,W1_PROJECT_NOTE,
JCANLAS,W1_PROPERTY_UNIT,CISADM,W1_PROPERTY_UNIT,
JCANLAS,W1_PROPERTY_UNIT_CHAR,CISADM,W1_PROPERTY_UNIT_CHAR,
JCANLAS,W1_PROPERTY_UNIT_L,CISADM,W1_PROPERTY_UNIT_L,
JCANLAS,W1_PR_HDR,CISADM,W1_PR_HDR,
JCANLAS,W1_PR_HDR_CHAR,CISADM,W1_PR_HDR_CHAR,
JCANLAS,W1_PR_HDR_COST_CTR,CISADM,W1_PR_HDR_COST_CTR,
JCANLAS,W1_PR_HDR_DOCUMENT,CISADM,W1_PR_HDR_DOCUMENT,
JCANLAS,W1_PR_HDR_IDENTIFIER,CISADM,W1_PR_HDR_IDENTIFIER,
JCANLAS,W1_PR_HDR_K,CISADM,W1_PR_HDR_K,
JCANLAS,W1_PR_HDR_LOG,CISADM,W1_PR_HDR_LOG,
JCANLAS,W1_PR_HDR_LOG_PARM,CISADM,W1_PR_HDR_LOG_PARM,
JCANLAS,W1_PR_HDR_NOTE,CISADM,W1_PR_HDR_NOTE,
JCANLAS,W1_PR_LINE,CISADM,W1_PR_LINE,
JCANLAS,W1_PR_LINE_CHAR,CISADM,W1_PR_LINE_CHAR,
JCANLAS,W1_PR_LINE_COST,CISADM,W1_PR_LINE_COST,
JCANLAS,W1_PR_LINE_DOCUMENT,CISADM,W1_PR_LINE_DOCUMENT,
JCANLAS,W1_PR_LINE_K,CISADM,W1_PR_LINE_K,
JCANLAS,W1_PR_LINE_LOG,CISADM,W1_PR_LINE_LOG,
JCANLAS,W1_PR_LINE_LOG_PARM,CISADM,W1_PR_LINE_LOG_PARM,
JCANLAS,W1_PR_LINE_MFR,CISADM,W1_PR_LINE_MFR,
JCANLAS,W1_PR_LINE_NOTE,CISADM,W1_PR_LINE_NOTE,
JCANLAS,W1_PR_LINE_TXLN,CISADM,W1_PR_LINE_TXLN,
JCANLAS,W1_PURCHASE_CMDTY,CISADM,W1_PURCHASE_CMDTY,
JCANLAS,W1_PURCHASE_CMDTY_CHAR,CISADM,W1_PURCHASE_CMDTY_CHAR,
JCANLAS,W1_PURCHASE_CMDTY_L,CISADM,W1_PURCHASE_CMDTY_L,
JCANLAS,W1_QUESTION,CISADM,W1_QUESTION,
JCANLAS,W1_QUESTION_ANSWER,CISADM,W1_QUESTION_ANSWER,
JCANLAS,W1_QUESTION_ANSWER_L,CISADM,W1_QUESTION_ANSWER_L,
JCANLAS,W1_QUESTION_L,CISADM,W1_QUESTION_L,
JCANLAS,W1_RCPT_HDR,CISADM,W1_RCPT_HDR,
JCANLAS,W1_RCPT_HDR_CHAR,CISADM,W1_RCPT_HDR_CHAR,
JCANLAS,W1_RCPT_HDR_DOCUMENT,CISADM,W1_RCPT_HDR_DOCUMENT,
JCANLAS,W1_RCPT_HDR_IDENTIFIER,CISADM,W1_RCPT_HDR_IDENTIFIER,
JCANLAS,W1_RCPT_HDR_K,CISADM,W1_RCPT_HDR_K,
JCANLAS,W1_RCPT_HDR_LOG,CISADM,W1_RCPT_HDR_LOG,
JCANLAS,W1_RCPT_HDR_LOG_PARM,CISADM,W1_RCPT_HDR_LOG_PARM,
JCANLAS,W1_RCPT_HDR_NOTE,CISADM,W1_RCPT_HDR_NOTE,
JCANLAS,W1_RCPT_LINE,CISADM,W1_RCPT_LINE,
JCANLAS,W1_RCPT_LINE_CHAR,CISADM,W1_RCPT_LINE_CHAR,
JCANLAS,W1_RCPT_LINE_DOCUMENT,CISADM,W1_RCPT_LINE_DOCUMENT,
JCANLAS,W1_RCPT_LINE_K,CISADM,W1_RCPT_LINE_K,
JCANLAS,W1_RCPT_LINE_LOG,CISADM,W1_RCPT_LINE_LOG,
JCANLAS,W1_RCPT_LINE_LOG_PARM,CISADM,W1_RCPT_LINE_LOG_PARM,
JCANLAS,W1_RCPT_LINE_NOTE,CISADM,W1_RCPT_LINE_NOTE,
JCANLAS,W1_RCPT_LINE_SHIP_DEFICIENCY,CISADM,W1_RCPT_LINE_SHIP_DEFICIENCY,
JCANLAS,W1_REPORT_QUEUE,CISADM,W1_REPORT_QUEUE,
JCANLAS,W1_RESRC_TYPE,CISADM,W1_RESRC_TYPE,
JCANLAS,W1_RESRC_TYPE_ALT,CISADM,W1_RESRC_TYPE_ALT,
JCANLAS,W1_RESRC_TYPE_CHAR,CISADM,W1_RESRC_TYPE_CHAR,
JCANLAS,W1_RESRC_TYPE_DOCUMENT,CISADM,W1_RESRC_TYPE_DOCUMENT,
JCANLAS,W1_RESRC_TYPE_IDENTIFIER,CISADM,W1_RESRC_TYPE_IDENTIFIER,
JCANLAS,W1_RESRC_TYPE_K,CISADM,W1_RESRC_TYPE_K,
JCANLAS,W1_RESRC_TYPE_L,CISADM,W1_RESRC_TYPE_L,
JCANLAS,W1_RESRC_TYPE_LOG,CISADM,W1_RESRC_TYPE_LOG,
JCANLAS,W1_RESRC_TYPE_LOG_PARM,CISADM,W1_RESRC_TYPE_LOG_PARM,
JCANLAS,W1_RESRC_TYPE_MFR,CISADM,W1_RESRC_TYPE_MFR,
JCANLAS,W1_RESRC_TYPE_NOTE,CISADM,W1_RESRC_TYPE_NOTE,
JCANLAS,W1_RESRC_TYPE_UNIT_PRICE,CISADM,W1_RESRC_TYPE_UNIT_PRICE,
JCANLAS,W1_RESRC_TYPE_VENDOR_LOC,CISADM,W1_RESRC_TYPE_VENDOR_LOC,
JCANLAS,W1_RESRC_UOM,CISADM,W1_RESRC_UOM,
JCANLAS,W1_RESRC_UOM_CHAR,CISADM,W1_RESRC_UOM_CHAR,
JCANLAS,W1_RESRC_UOM_L,CISADM,W1_RESRC_UOM_L,
JCANLAS,W1_RR,CISADM,W1_RR,
JCANLAS,W1_RR_CHAR,CISADM,W1_RR_CHAR,
JCANLAS,W1_RR_K,CISADM,W1_RR_K,
JCANLAS,W1_RR_LOG,CISADM,W1_RR_LOG,
JCANLAS,W1_RR_LOG_PARM,CISADM,W1_RR_LOG_PARM,
JCANLAS,W1_RTN_LINE,CISADM,W1_RTN_LINE,
JCANLAS,W1_RTN_LINE_ASSET,CISADM,W1_RTN_LINE_ASSET,
JCANLAS,W1_RTN_LINE_CHAR,CISADM,W1_RTN_LINE_CHAR,
JCANLAS,W1_RTN_LINE_K,CISADM,W1_RTN_LINE_K,
JCANLAS,W1_RTN_LINE_LOG,CISADM,W1_RTN_LINE_LOG,
JCANLAS,W1_RTN_LINE_LOG_PARM,CISADM,W1_RTN_LINE_LOG_PARM,
JCANLAS,W1_RTN_LINE_LOT,CISADM,W1_RTN_LINE_LOT,
JCANLAS,W1_SERVICE_AREA,CISADM,W1_SERVICE_AREA,
JCANLAS,W1_SERVICE_AREA_CHAR,CISADM,W1_SERVICE_AREA_CHAR,
JCANLAS,W1_SERVICE_AREA_L,CISADM,W1_SERVICE_AREA_L,
JCANLAS,W1_SERVICE_CALL_CATEGORY,CISADM,W1_SERVICE_CALL_CATEGORY,
JCANLAS,W1_SERVICE_CALL_CATEGORY_CHAR,CISADM,W1_SERVICE_CALL_CATEGORY_CHAR,
JCANLAS,W1_SERVICE_CALL_CATEGORY_L,CISADM,W1_SERVICE_CALL_CATEGORY_L,
JCANLAS,W1_SERVICE_CLASS,CISADM,W1_SERVICE_CLASS,
JCANLAS,W1_SERVICE_CLASS_CHAR,CISADM,W1_SERVICE_CLASS_CHAR,
JCANLAS,W1_SERVICE_CLASS_L,CISADM,W1_SERVICE_CLASS_L,
JCANLAS,W1_SERVICE_CODE,CISADM,W1_SERVICE_CODE,
JCANLAS,W1_SERVICE_CODE_CHAR,CISADM,W1_SERVICE_CODE_CHAR,
JCANLAS,W1_SERVICE_CODE_L,CISADM,W1_SERVICE_CODE_L,
JCANLAS,W1_SHAPE,CISADM,W1_SHAPE,
JCANLAS,W1_SHAPE_L,CISADM,W1_SHAPE_L,
JCANLAS,W1_SHIFT_WEEKLY_TMPL,CISADM,W1_SHIFT_WEEKLY_TMPL,
JCANLAS,W1_SHIFT_WEEKLY_TMPL_CHAR,CISADM,W1_SHIFT_WEEKLY_TMPL_CHAR,
JCANLAS,W1_SHIFT_WEEKLY_TMPL_K,CISADM,W1_SHIFT_WEEKLY_TMPL_K,
JCANLAS,W1_SHIFT_WEEKLY_TMPL_LOG,CISADM,W1_SHIFT_WEEKLY_TMPL_LOG,
JCANLAS,W1_SHIFT_WEEKLY_TMPL_LOG_PARM,CISADM,W1_SHIFT_WEEKLY_TMPL_LOG_PARM,
JCANLAS,W1_SHIPPING_LINE,CISADM,W1_SHIPPING_LINE,
JCANLAS,W1_SHIPPING_LINE_ASSET,CISADM,W1_SHIPPING_LINE_ASSET,
JCANLAS,W1_SHIPPING_LINE_CHAR,CISADM,W1_SHIPPING_LINE_CHAR,
JCANLAS,W1_SHIPPING_LINE_K,CISADM,W1_SHIPPING_LINE_K,
JCANLAS,W1_SHIPPING_LINE_LOT,CISADM,W1_SHIPPING_LINE_LOT,
JCANLAS,W1_SHIPPING_MEMO,CISADM,W1_SHIPPING_MEMO,
JCANLAS,W1_SHIPPING_MEMO_CHAR,CISADM,W1_SHIPPING_MEMO_CHAR,
JCANLAS,W1_SHIPPING_MEMO_DOCUMENT,CISADM,W1_SHIPPING_MEMO_DOCUMENT,
JCANLAS,W1_SHIPPING_MEMO_IDENTIFIER,CISADM,W1_SHIPPING_MEMO_IDENTIFIER,
JCANLAS,W1_SHIPPING_MEMO_K,CISADM,W1_SHIPPING_MEMO_K,
JCANLAS,W1_SHIPPING_MEMO_LOG,CISADM,W1_SHIPPING_MEMO_LOG,
JCANLAS,W1_SHIPPING_MEMO_LOG_PARM,CISADM,W1_SHIPPING_MEMO_LOG_PARM,
JCANLAS,W1_SHIPPING_MEMO_NOTE,CISADM,W1_SHIPPING_MEMO_NOTE,
JCANLAS,W1_SHIP_DEFICIENCY_TYPE,CISADM,W1_SHIP_DEFICIENCY_TYPE,
JCANLAS,W1_SHIP_DEFICIENCY_TYPE_CHAR,CISADM,W1_SHIP_DEFICIENCY_TYPE_CHAR,
JCANLAS,W1_SHIP_DEFICIENCY_TYPE_L,CISADM,W1_SHIP_DEFICIENCY_TYPE_L,
JCANLAS,W1_SPECIFICATION,CISADM,W1_SPECIFICATION,
JCANLAS,W1_SPECIFICATION_ATTACHMENT,CISADM,W1_SPECIFICATION_ATTACHMENT,
JCANLAS,W1_SPECIFICATION_CHAR,CISADM,W1_SPECIFICATION_CHAR,
JCANLAS,W1_SPECIFICATION_DOCUMENT,CISADM,W1_SPECIFICATION_DOCUMENT,
JCANLAS,W1_SPECIFICATION_IDENTIFIER,CISADM,W1_SPECIFICATION_IDENTIFIER,
JCANLAS,W1_SPECIFICATION_L,CISADM,W1_SPECIFICATION_L,
JCANLAS,W1_SPECIFICATION_MAINT_SCHED,CISADM,W1_SPECIFICATION_MAINT_SCHED,
JCANLAS,W1_STATISTIC,CISADM,W1_STATISTIC,
JCANLAS,W1_STATISTIC_CHAR,CISADM,W1_STATISTIC_CHAR,
JCANLAS,W1_STATISTIC_LOG,CISADM,W1_STATISTIC_LOG,
JCANLAS,W1_STATISTIC_LOG_PARM,CISADM,W1_STATISTIC_LOG_PARM,
JCANLAS,W1_STOCK_ITEM_DTL,CISADM,W1_STOCK_ITEM_DTL,
JCANLAS,W1_STOCK_ITEM_DTL_BIN,CISADM,W1_STOCK_ITEM_DTL_BIN,
JCANLAS,W1_STOCK_ITEM_DTL_CHAR,CISADM,W1_STOCK_ITEM_DTL_CHAR,
JCANLAS,W1_STOCK_ITEM_DTL_DOCUMENT,CISADM,W1_STOCK_ITEM_DTL_DOCUMENT,
JCANLAS,W1_STOCK_ITEM_DTL_IDENTIFIER,CISADM,W1_STOCK_ITEM_DTL_IDENTIFIER,
JCANLAS,W1_STOCK_ITEM_DTL_K,CISADM,W1_STOCK_ITEM_DTL_K,
JCANLAS,W1_STOCK_ITEM_DTL_LOG,CISADM,W1_STOCK_ITEM_DTL_LOG,
JCANLAS,W1_STOCK_ITEM_DTL_LOG_PARM,CISADM,W1_STOCK_ITEM_DTL_LOG_PARM,
JCANLAS,W1_STOCK_ITEM_DTL_NOTE,CISADM,W1_STOCK_ITEM_DTL_NOTE,
JCANLAS,W1_STOCK_ITEM_DTL_VENDOR_LOC,CISADM,W1_STOCK_ITEM_DTL_VENDOR_LOC,
JCANLAS,W1_STOCK_TRANS,CISADM,W1_STOCK_TRANS,
JCANLAS,W1_STOCK_TRANS_CHAR,CISADM,W1_STOCK_TRANS_CHAR,
JCANLAS,W1_STOCK_TRANS_K,CISADM,W1_STOCK_TRANS_K,
JCANLAS,W1_STOCK_TRANS_LOG,CISADM,W1_STOCK_TRANS_LOG,
JCANLAS,W1_STOCK_TRANS_LOG_PARM,CISADM,W1_STOCK_TRANS_LOG_PARM,
JCANLAS,W1_SVC_CALL_CAT_SVC_CODE,CISADM,W1_SVC_CALL_CAT_SVC_CODE,
JCANLAS,W1_SVC_HIST,CISADM,W1_SVC_HIST,
JCANLAS,W1_SVC_HIST_ATTACHMENT,CISADM,W1_SVC_HIST_ATTACHMENT,
JCANLAS,W1_SVC_HIST_CHAR,CISADM,W1_SVC_HIST_CHAR,
JCANLAS,W1_SVC_HIST_CHAR2,CISADM,W1_SVC_HIST_CHAR2,
JCANLAS,W1_SVC_HIST_DOCUMENT,CISADM,W1_SVC_HIST_DOCUMENT,
JCANLAS,W1_SVC_HIST_IDENTIFIER,CISADM,W1_SVC_HIST_IDENTIFIER,
JCANLAS,W1_SVC_HIST_K,CISADM,W1_SVC_HIST_K,
JCANLAS,W1_SVC_HIST_LOG,CISADM,W1_SVC_HIST_LOG,
JCANLAS,W1_SVC_HIST_LOG_PARM,CISADM,W1_SVC_HIST_LOG_PARM,
JCANLAS,W1_SVC_HIST_PARTICIPANT,CISADM,W1_SVC_HIST_PARTICIPANT,
JCANLAS,W1_SVC_HIST_QSTN_ANSR,CISADM,W1_SVC_HIST_QSTN_ANSR,
JCANLAS,W1_SVC_HIST_REL_OBJ,CISADM,W1_SVC_HIST_REL_OBJ,
JCANLAS,W1_SVC_HIST_TYPE,CISADM,W1_SVC_HIST_TYPE,
JCANLAS,W1_SVC_HIST_TYPE_CHAR,CISADM,W1_SVC_HIST_TYPE_CHAR,
JCANLAS,W1_SVC_HIST_TYPE_FLLW_UP_ACTN,CISADM,W1_SVC_HIST_TYPE_FLLW_UP_ACTN,
JCANLAS,W1_SVC_HIST_TYPE_L,CISADM,W1_SVC_HIST_TYPE_L,
JCANLAS,W1_SVC_HIST_TYPE_QSTN,CISADM,W1_SVC_HIST_TYPE_QSTN,
JCANLAS,W1_SVC_HIST_TYPE_REL_SH_TYPE,CISADM,W1_SVC_HIST_TYPE_REL_SH_TYPE,
JCANLAS,W1_SVC_SCHED,CISADM,W1_SVC_SCHED,
JCANLAS,W1_TAX_RATE_COMP,CISADM,W1_TAX_RATE_COMP,
JCANLAS,W1_TAX_RATE_COMP_L,CISADM,W1_TAX_RATE_COMP_L,
JCANLAS,W1_TAX_RATE_EFFDT,CISADM,W1_TAX_RATE_EFFDT,
JCANLAS,W1_TAX_RATE_SCHED,CISADM,W1_TAX_RATE_SCHED,
JCANLAS,W1_TAX_RATE_SCHED_CHAR,CISADM,W1_TAX_RATE_SCHED_CHAR,
JCANLAS,W1_TAX_RATE_SCHED_L,CISADM,W1_TAX_RATE_SCHED_L,
JCANLAS,W1_TIMEKEEPER,CISADM,W1_TIMEKEEPER,
JCANLAS,W1_TIMEKEEPER_CHAR,CISADM,W1_TIMEKEEPER_CHAR,
JCANLAS,W1_TIMEKEEPER_EMP,CISADM,W1_TIMEKEEPER_EMP,
JCANLAS,W1_TIMEKEEPER_L,CISADM,W1_TIMEKEEPER_L,
JCANLAS,W1_TIMEKEEPER_LOG,CISADM,W1_TIMEKEEPER_LOG,
JCANLAS,W1_TIMEKEEPER_LOG_PARM,CISADM,W1_TIMEKEEPER_LOG_PARM,
JCANLAS,W1_TIMESHEET,CISADM,W1_TIMESHEET,
JCANLAS,W1_TIMESHEET_CHAR,CISADM,W1_TIMESHEET_CHAR,
JCANLAS,W1_TIMESHEET_DETAIL,CISADM,W1_TIMESHEET_DETAIL,
JCANLAS,W1_TIMESHEET_DETAIL_CHAR,CISADM,W1_TIMESHEET_DETAIL_CHAR,
JCANLAS,W1_TIMESHEET_DETAIL_K,CISADM,W1_TIMESHEET_DETAIL_K,
JCANLAS,W1_TIMESHEET_DETAIL_LOG,CISADM,W1_TIMESHEET_DETAIL_LOG,
JCANLAS,W1_TIMESHEET_DETAIL_LOG_PARM,CISADM,W1_TIMESHEET_DETAIL_LOG_PARM,
JCANLAS,W1_TIMESHEET_IDENTIFIER,CISADM,W1_TIMESHEET_IDENTIFIER,
JCANLAS,W1_TIMESHEET_K,CISADM,W1_TIMESHEET_K,
JCANLAS,W1_TIMESHEET_LOG,CISADM,W1_TIMESHEET_LOG,
JCANLAS,W1_TIMESHEET_LOG_PARM,CISADM,W1_TIMESHEET_LOG_PARM,
JCANLAS,W1_TIME_PERIOD,CISADM,W1_TIME_PERIOD,
JCANLAS,W1_TIME_PERIOD_CHAR,CISADM,W1_TIME_PERIOD_CHAR,
JCANLAS,W1_TIME_PERIOD_L,CISADM,W1_TIME_PERIOD_L,
JCANLAS,W1_TIMSHEETDTL_COST_CTR,CISADM,W1_TIMSHEETDTL_COST_CTR,
JCANLAS,W1_TMPL_ACT,CISADM,W1_TMPL_ACT,
JCANLAS,W1_TMPL_ACT_CHAR,CISADM,W1_TMPL_ACT_CHAR,
JCANLAS,W1_TMPL_ACT_CHKLST_TYP,CISADM,W1_TMPL_ACT_CHKLST_TYP,
JCANLAS,W1_TMPL_ACT_COST_CENTER,CISADM,W1_TMPL_ACT_COST_CENTER,
JCANLAS,W1_TMPL_ACT_COST_DIST,CISADM,W1_TMPL_ACT_COST_DIST,
JCANLAS,W1_TMPL_ACT_DOCUMENT,CISADM,W1_TMPL_ACT_DOCUMENT,
JCANLAS,W1_TMPL_ACT_IDENTIFIER,CISADM,W1_TMPL_ACT_IDENTIFIER,
JCANLAS,W1_TMPL_ACT_K,CISADM,W1_TMPL_ACT_K,
JCANLAS,W1_TMPL_ACT_LOG,CISADM,W1_TMPL_ACT_LOG,
JCANLAS,W1_TMPL_ACT_LOG_PARM,CISADM,W1_TMPL_ACT_LOG_PARM,
JCANLAS,W1_TMPL_ACT_NOTE,CISADM,W1_TMPL_ACT_NOTE,
JCANLAS,W1_TMPL_ACT_PLAN_SVC_HIST_TYPE,CISADM,W1_TMPL_ACT_PLAN_SVC_HIST_TYPE,
JCANLAS,W1_TMPL_ACT_RSRC,CISADM,W1_TMPL_ACT_RSRC,
JCANLAS,W1_TMPL_ACT_RSRC_CHAR,CISADM,W1_TMPL_ACT_RSRC_CHAR,
JCANLAS,W1_TMPL_ACT_RSRC_DOCUMENT,CISADM,W1_TMPL_ACT_RSRC_DOCUMENT,
JCANLAS,W1_TMPL_ACT_RSRC_IDENTIFIER,CISADM,W1_TMPL_ACT_RSRC_IDENTIFIER,
JCANLAS,W1_TMPL_ACT_RSRC_K,CISADM,W1_TMPL_ACT_RSRC_K,
JCANLAS,W1_TMPL_ACT_RSRC_LOG,CISADM,W1_TMPL_ACT_RSRC_LOG,
JCANLAS,W1_TMPL_ACT_RSRC_LOG_PARM,CISADM,W1_TMPL_ACT_RSRC_LOG_PARM,
JCANLAS,W1_TMPL_ACT_RSRC_NOTE,CISADM,W1_TMPL_ACT_RSRC_NOTE,
JCANLAS,W1_TMPL_WO,CISADM,W1_TMPL_WO,
JCANLAS,W1_TMPL_WO_CHAR,CISADM,W1_TMPL_WO_CHAR,
JCANLAS,W1_TMPL_WO_DOCUMENT,CISADM,W1_TMPL_WO_DOCUMENT,
JCANLAS,W1_TMPL_WO_IDENTIFIER,CISADM,W1_TMPL_WO_IDENTIFIER,
JCANLAS,W1_TMPL_WO_K,CISADM,W1_TMPL_WO_K,
JCANLAS,W1_TMPL_WO_LOG,CISADM,W1_TMPL_WO_LOG,
JCANLAS,W1_TMPL_WO_LOG_PARM,CISADM,W1_TMPL_WO_LOG_PARM,
JCANLAS,W1_TMPL_WO_NOTE,CISADM,W1_TMPL_WO_NOTE,
JCANLAS,W1_VENDOR,CISADM,W1_VENDOR,
JCANLAS,W1_VENDOR_CHAR,CISADM,W1_VENDOR_CHAR,
JCANLAS,W1_VENDOR_IDENTIFIER,CISADM,W1_VENDOR_IDENTIFIER,
JCANLAS,W1_VENDOR_LOC,CISADM,W1_VENDOR_LOC,
JCANLAS,W1_VENDOR_LOC_CAPABILITY,CISADM,W1_VENDOR_LOC_CAPABILITY,
JCANLAS,W1_VENDOR_LOC_CHAR,CISADM,W1_VENDOR_LOC_CHAR,
JCANLAS,W1_VENDOR_LOC_CMDTY,CISADM,W1_VENDOR_LOC_CMDTY,
JCANLAS,W1_VENDOR_LOC_CONTACT,CISADM,W1_VENDOR_LOC_CONTACT,
JCANLAS,W1_VENDOR_LOC_DOCUMENT,CISADM,W1_VENDOR_LOC_DOCUMENT,
JCANLAS,W1_VENDOR_LOC_IDENTIFIER,CISADM,W1_VENDOR_LOC_IDENTIFIER,
JCANLAS,W1_VENDOR_LOC_K,CISADM,W1_VENDOR_LOC_K,
JCANLAS,W1_VENDOR_LOC_LOG,CISADM,W1_VENDOR_LOC_LOG,
JCANLAS,W1_VENDOR_LOC_LOG_PARM,CISADM,W1_VENDOR_LOC_LOG_PARM,
JCANLAS,W1_VENDOR_LOC_NOTE,CISADM,W1_VENDOR_LOC_NOTE,
JCANLAS,W1_VENDOR_LOC_PAYTO_LOC,CISADM,W1_VENDOR_LOC_PAYTO_LOC,
JCANLAS,W1_VENDOR_LOG,CISADM,W1_VENDOR_LOG,
JCANLAS,W1_VENDOR_LOG_PARM,CISADM,W1_VENDOR_LOG_PARM,
JCANLAS,W1_WARRANTY,CISADM,W1_WARRANTY,
JCANLAS,W1_WARRANTY_ATTACHMENT,CISADM,W1_WARRANTY_ATTACHMENT,
JCANLAS,W1_WARRANTY_CHAR,CISADM,W1_WARRANTY_CHAR,
JCANLAS,W1_WARRANTY_DOCUMENT,CISADM,W1_WARRANTY_DOCUMENT,
JCANLAS,W1_WARRANTY_IDENTIFIER,CISADM,W1_WARRANTY_IDENTIFIER,
JCANLAS,W1_WARRANTY_K,CISADM,W1_WARRANTY_K,
JCANLAS,W1_WARRANTY_LOG,CISADM,W1_WARRANTY_LOG,
JCANLAS,W1_WARRANTY_LOG_PARM,CISADM,W1_WARRANTY_LOG_PARM,
JCANLAS,W1_WARRANTY_NOTE,CISADM,W1_WARRANTY_NOTE,
JCANLAS,W1_WARRANTY_TERM,CISADM,W1_WARRANTY_TERM,
JCANLAS,W1_WARRANTY_TERM_CHAR,CISADM,W1_WARRANTY_TERM_CHAR,
JCANLAS,W1_WARRANTY_TERM_DOCUMENT,CISADM,W1_WARRANTY_TERM_DOCUMENT,
JCANLAS,W1_WARRANTY_TERM_L,CISADM,W1_WARRANTY_TERM_L,
JCANLAS,W1_WO,CISADM,W1_WO,
JCANLAS,W1_WORK_CAL,CISADM,W1_WORK_CAL,
JCANLAS,W1_WORK_CAL_L,CISADM,W1_WORK_CAL_L,
JCANLAS,W1_WORK_CAL_SCHED_DATE,CISADM,W1_WORK_CAL_SCHED_DATE,
JCANLAS,W1_WORK_CATEGORY,CISADM,W1_WORK_CATEGORY,
JCANLAS,W1_WORK_CATEGORY_CHAR,CISADM,W1_WORK_CATEGORY_CHAR,
JCANLAS,W1_WORK_CATEGORY_L,CISADM,W1_WORK_CATEGORY_L,
JCANLAS,W1_WORK_CLASS,CISADM,W1_WORK_CLASS,
JCANLAS,W1_WORK_CLASS_CHAR,CISADM,W1_WORK_CLASS_CHAR,
JCANLAS,W1_WORK_CLASS_L,CISADM,W1_WORK_CLASS_L,
JCANLAS,W1_WORK_CLASS_WORK_CATEGORY,CISADM,W1_WORK_CLASS_WORK_CATEGORY,
JCANLAS,W1_WORK_DESIGN,CISADM,W1_WORK_DESIGN,
JCANLAS,W1_WORK_DESIGN_CHAR,CISADM,W1_WORK_DESIGN_CHAR,
JCANLAS,W1_WORK_DESIGN_DOCUMENT,CISADM,W1_WORK_DESIGN_DOCUMENT,
JCANLAS,W1_WORK_DESIGN_IDENTIFIER,CISADM,W1_WORK_DESIGN_IDENTIFIER,
JCANLAS,W1_WORK_DESIGN_K,CISADM,W1_WORK_DESIGN_K,
JCANLAS,W1_WORK_DESIGN_LOG,CISADM,W1_WORK_DESIGN_LOG,
JCANLAS,W1_WORK_DESIGN_LOG_PARM,CISADM,W1_WORK_DESIGN_LOG_PARM,
JCANLAS,W1_WORK_DESIGN_NOTE,CISADM,W1_WORK_DESIGN_NOTE,
JCANLAS,W1_WORK_DESIGN_OTHER_COST,CISADM,W1_WORK_DESIGN_OTHER_COST,
JCANLAS,W1_WORK_DESIGN_RSRC_COST,CISADM,W1_WORK_DESIGN_RSRC_COST,
JCANLAS,W1_WORK_LOC,CISADM,W1_WORK_LOC,
