OWNER,TABLE_NAME,TABLE_COMMENT,TABLESPACE_NAME,TEMPORARY,PARTITIONED,NUM_ROWS,BLOCKS,AVG_ROW_LEN,LAST_ANALYZED
CISADM,CI_QUOTE_DTL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_QUOTE_DTL_K,,,N,NO,0,,0,2026-01-07 21:30:58
CISADM,CI_QUOTE_K,,,N,NO,0,,0,2026-01-07 21:30:58
CISADM,CI_QUOTE_RTG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_RC,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_RC_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_RC_CRT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_RC_CRT_GRP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_RC_CRT_GRP_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_RC_GL_DST,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_RC_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_RC_XREF,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_RDR_TMPL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_READER_REM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_READER_REM_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_READ_OUT_TYP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:58
CISADM,CI_READ_OUT_TYP_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:59
CISADM,CI_REBATE_CLAIM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:59
CISADM,CI_REBATE_CLAIM_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:59
CISADM,CI_REBATE_CLAIM_K,,,N,NO,0,,0,2026-01-07 21:30:59
CISADM,CI_REBATE_CLAIM_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:59
CISADM,CI_REBATE_CLAIM_LOG_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:59
CISADM,CI_REBATE_DEFN,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:59
CISADM,CI_REBATE_DEFN_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:59
CISADM,CI_REBATE_LINE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:59
CISADM,CI_REBATE_LINE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:59
CISADM,CI_REG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:59
CISADM,CI_REG_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:30:59
CISADM,CI_REG_DATA,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:00
CISADM,CI_REG_DATA_SET,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:00
CISADM,CI_REG_DATA_SET_K,,,N,NO,0,,0,2026-01-07 21:31:00
CISADM,CI_REG_DS_EXC,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:00
CISADM,CI_REG_DS_EXP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:00
CISADM,CI_REG_K,,,N,NO,0,,0,2026-01-07 21:31:00
CISADM,CI_REG_READ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:00
CISADM,CI_REG_READ_K,,,N,NO,0,,0,2026-01-07 21:31:00
CISADM,CI_REG_RULE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:00
CISADM,CI_REG_RULE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:00
CISADM,CI_REP,,CISTS_01,N,NO,1,4,12,2026-01-07 21:31:00
CISADM,CI_REPL_ACCT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:00
CISADM,CI_REPL_CNTL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:00
CISADM,CI_REP_L,,CISTS_01,N,NO,1,4,38,2026-01-07 21:31:00
CISADM,CI_RETIRE_RSN,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:00
CISADM,CI_RETIRE_RSN_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:00
CISADM,CI_REV_CL,,CISTS_01,N,NO,5,4,12,2026-01-09 02:12:28
CISADM,CI_REV_CL_L,,CISTS_01,N,NO,5,4,28,2026-01-09 02:12:29
CISADM,CI_ROLE,,CISTS_01,N,NO,44,4,14,2026-02-21 22:16:49
CISADM,CI_ROLE_L,,CISTS_01,N,NO,44,4,45,2026-01-17 22:11:34
CISADM,CI_ROLE_USER,,CISTS_01,N,NO,714,10,23,2026-01-09 02:12:34
CISADM,CI_ROOT_DIFF,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_ROOT_INSTR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_ROOT_INSTR_K,,,N,NO,0,,0,2026-01-07 21:31:01
CISADM,CI_ROOT_OBJ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_ROOT_OBJ_EXC,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_ROOT_OBJ_EXP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_ROOT_OBJ_K,,,N,NO,0,,0,2026-01-07 21:31:01
CISADM,CI_ROOT_OBJ_PK,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_RPT_OPTION,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_RR_STAGE_UP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_RS,,CISTS_01,N,NO,139,8,46,2026-02-11 02:18:56
CISADM,CI_RS_BMSG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_RS_L,,CISTS_01,N,NO,139,8,56,2026-02-11 02:19:10
CISADM,CI_RS_MTR_CFGTY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_RS_REG_RULE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_RS_SQ_RULE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_RS_SUB_RS,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_RV,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_RV_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:01
CISADM,CI_SA,,CISTS_01,N,NO,143173,11264,214,2026-02-04 02:18:31
CISADM,CI_SATY_ALG,,CISTS_01,N,NO,336,9,39,2026-02-13 02:16:57
CISADM,CI_SATY_COPTY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:02
CISADM,CI_SATY_SARELTY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:02
CISADM,CI_SATY_TMAPRTY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:02
CISADM,CI_SAT_ADJ_PROF,,CISTS_01,N,NO,280,7,27,2026-02-13 02:16:58
CISADM,CI_SAT_NB_RULE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:02
CISADM,CI_SAT_PFRELTY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:02
CISADM,CI_SA_BK_1102,,CISTS_01,N,NO,194469,15123,245,2026-01-07 21:31:02
CISADM,CI_SA_CHAR,,CISTS_01,N,NO,1538,36,78,2026-01-09 02:12:43
CISADM,CI_SA_CHAR_TMP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:03
CISADM,CI_SA_CONTERM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:03
CISADM,CI_SA_CONT_QTY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:03
CISADM,CI_SA_COP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:03
CISADM,CI_SA_COP_K,,,N,NO,0,,0,2026-01-07 21:31:03
CISADM,CI_SA_COP_OVRD,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:03
CISADM,CI_SA_INTV_PF,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:03
CISADM,CI_SA_K,,,N,NO,141494,,16,2026-01-07 21:31:03
CISADM,CI_SA_MSG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:03
CISADM,CI_SA_NB_PARM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:04
CISADM,CI_SA_RCHG_HIST,,CISTS_01,N,NO,19960,256,29,2026-01-16 02:05:41
CISADM,CI_SA_REL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:04
CISADM,CI_SA_REL_K,,,N,NO,0,,0,2026-01-07 21:31:04
CISADM,CI_SA_REL_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:04
CISADM,CI_SA_REL_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:04
CISADM,CI_SA_RS_HIST,,CISTS_01,N,NO,69865,768,31,2026-01-23 02:18:58
CISADM,CI_SA_SP,,CISTS_01,N,NO,64656,1920,80,2026-01-16 02:06:28
CISADM,CI_SA_SP_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:04
CISADM,CI_SA_SP_FA,,CISTS_01,N,NO,100273,2304,50,2026-01-16 02:06:33
CISADM,CI_SA_SP_K,,,N,NO,64650,,16,2026-01-07 21:31:04
CISADM,CI_SA_SP_TYPE,,CISTS_01,N,NO,98,4,26,2026-01-16 02:05:26
CISADM,CI_SA_TC,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:05
CISADM,CI_SA_TOU_MAP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:05
CISADM,CI_SA_TYPE,,CISTS_01,N,NO,118,23,293,2026-02-17 02:19:56
CISADM,CI_SA_TYPE_BC,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:05
CISADM,CI_SA_TYPE_CHAR,,CISTS_01,N,NO,115,6,59,2026-01-16 02:05:30
CISADM,CI_SA_TYPE_L,,CISTS_01,N,NO,116,5,87,2026-02-13 02:15:56
CISADM,CI_SA_TYPE_RS,,CISTS_01,N,NO,161,8,29,2026-02-14 22:22:37
CISADM,CI_SCM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:05
CISADM,CI_SCMTY_SATY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:05
CISADM,CI_SCMTY_SUBCAT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:05
CISADM,CI_SCMTY_SUBCAT_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:05
CISADM,CI_SCM_ACCT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:05
CISADM,CI_SCM_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:05
CISADM,CI_SCM_K,,,N,NO,0,,0,2026-01-07 21:31:05
CISADM,CI_SCM_NCTV_RSN,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:05
CISADM,CI_SCM_NCTV_RSN_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:05
CISADM,CI_SCM_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:05
CISADM,CI_SCM_TYPE_ALG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:06
CISADM,CI_SCM_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:06
CISADM,CI_SCR,,CISTS_01,N,NO,10955,493,98,2026-01-15 02:21:40
CISADM,CI_SCR_CRT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:06
CISADM,CI_SCR_CRT_GRP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:06
CISADM,CI_SCR_CRT_GRP_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:06
CISADM,CI_SCR_DA,,CISTS_01,N,NO,42010,1195,76,2026-01-13 02:15:08
CISADM,CI_SCR_FLD_MAP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:06
CISADM,CI_SCR_L,,CISTS_01,N,NO,10955,159,87,2026-01-17 22:11:36
CISADM,CI_SCR_PRMPT,,CISTS_01,N,NO,526,9,35,2026-01-09 02:12:37
CISADM,CI_SCR_PRMPT_L,,CISTS_01,N,NO,526,9,37,2026-01-09 02:12:35
CISADM,CI_SCR_STEP,,CISTS_01,N,NO,35784,6056,1069,2026-01-15 02:21:57
CISADM,CI_SCR_STEP_L,,CISTS_01,N,NO,35809,640,73,2026-02-04 02:18:28
CISADM,CI_SC_AUTH_LVL,,CISTS_01,N,NO,6,4,20,2026-01-16 02:05:29
CISADM,CI_SC_AUTH_LVL_L,,CISTS_01,N,NO,6,4,45,2026-01-07 21:31:07
CISADM,CI_SC_EVT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:07
CISADM,CI_SC_EVTTY_ALG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:07
CISADM,CI_SC_EVT_FT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:07
CISADM,CI_SC_EVT_FT_K,,,N,NO,0,,0,2026-01-07 21:31:07
CISADM,CI_SC_EVT_K,,,N,NO,0,,0,2026-01-07 21:31:07
CISADM,CI_SC_EVT_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:07
CISADM,CI_SC_EVT_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:07
CISADM,CI_SC_TYPE,,CISTS_01,N,NO,3,4,14,2026-01-16 02:05:28
CISADM,CI_SC_TYPE_L,,CISTS_01,N,NO,3,4,48,2026-01-07 21:31:07
CISADM,CI_SEAS_SHIFT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:07
CISADM,CI_SEAS_TM_SHIFT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:07
CISADM,CI_SEAS_TM_SHIFT_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:07
CISADM,CI_SEQ,,CISTS_01,N,NO,5,4,32,2026-02-27 02:12:54
CISADM,CI_SEV_CRIT,,CISTS_01,N,NO,188,7,47,2026-01-16 02:05:26
CISADM,CI_SEV_EVT,,CISTS_01,N,NO,139046,1788,51,2026-02-27 02:13:03
CISADM,CI_SEV_EVT_1031,,CISTS_01,N,NO,159,6,49,2026-01-07 21:31:08
CISADM,CI_SEV_EVT_CC,,CISTS_01,N,NO,13525,158,28,2026-02-27 02:15:26
CISADM,CI_SEV_EVT_CC_1031,,CISTS_01,N,NO,38,4,28,2026-01-07 21:31:08
CISADM,CI_SEV_EVT_DEP,,CISTS_01,N,NO,56818,384,23,2026-02-27 02:13:00
CISADM,CI_SEV_EVT_DEP_1031,,CISTS_01,N,NO,112,4,23,2026-01-07 21:31:08
CISADM,CI_SEV_EVT_FA,,CISTS_01,N,NO,9660,114,28,2026-02-05 02:20:47
CISADM,CI_SEV_EVT_FA_1031,,CISTS_01,N,NO,43,4,28,2026-01-07 21:31:08
CISADM,CI_SEV_EVT_TYPE,,CISTS_01,N,NO,16,4,61,2026-02-24 02:13:38
CISADM,CI_SEV_EVT_TYPE_L,,CISTS_01,N,NO,16,4,69,2026-01-31 22:17:15
CISADM,CI_SEV_PROC,,CISTS_01,N,NO,31174,894,93,2026-02-27 02:13:15
CISADM,CI_SEV_PROC_1031,,CISTS_01,N,NO,45,5,92,2026-01-07 21:31:09
CISADM,CI_SEV_PROC_K,,,N,NO,31174,,16,2026-02-27 02:13:14
CISADM,CI_SEV_PROC_K_1031,,CISTS_01,N,NO,45,4,16,2026-01-07 21:31:09
CISADM,CI_SEV_PROC_TMP,,CISTS_01,N,NO,7,4,44,2026-01-09 02:12:16
CISADM,CI_SEV_PROC_TMP_L,,CISTS_01,N,NO,7,4,48,2026-01-16 02:05:25
CISADM,CI_SEV_RESP,,CISTS_01,N,NO,20,4,37,2026-02-27 02:15:24
CISADM,CI_SEV_RESP_DEP,,CISTS_01,N,NO,6,4,25,2026-02-27 02:15:23
CISADM,CI_SIC,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:09
CISADM,CI_SIC_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:09
CISADM,CI_SP,,CISTS_01,N,NO,32976,2048,158,2026-02-17 02:19:59
CISADM,CI_SPR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SPR_BMSG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SPR_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SPR_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SPR_POST,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SPR_SARELTY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SPR_VALID,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SPTY_ITEMTY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SPTY_MTRTY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SP_CHAR,,CISTS_01,N,NO,35039,721,63,2026-01-09 02:13:24
CISADM,CI_SP_EQ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SP_GEO,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SP_ITEM_EVT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SP_ITEM_HIST,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SP_ITEM_HIST_K,,,N,NO,0,,0,2026-01-07 21:31:10
CISADM,CI_SP_K,,,N,NO,32966,,16,2026-01-07 21:31:10
CISADM,CI_SP_MTR_EVT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SP_MTR_HIST,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:10
CISADM,CI_SP_MTR_HIST_K,,,N,NO,0,,0,2026-01-07 21:31:11
CISADM,CI_SP_MULT_ITEM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SP_OP_AREA,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SP_RTE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SP_RTE_CFG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SP_TYPE,,CISTS_01,N,NO,20,4,53,2026-02-12 02:14:25
CISADM,CI_SP_TYPE_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SP_TYPE_EQ,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SP_TYPE_L,,CISTS_01,N,NO,20,4,35,2026-01-16 02:05:26
CISADM,CI_SQI,,CISTS_01,N,NO,43,4,15,2026-01-09 02:12:24
CISADM,CI_SQI_L,,CISTS_01,N,NO,43,4,34,2026-01-09 02:12:17
CISADM,CI_SQ_RULE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SQ_RULE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SS_ADDR_OVRD,,CISTS_01,N,NO,6,8,129,2026-02-18 02:12:08
CISADM,CI_SS_OPT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SS_OPT_COP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SS_OPT_IP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SS_OPT_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SS_OPT_TC,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SS_OPT_TMAP,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:11
CISADM,CI_SS_PHONE_OVRD,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:12
CISADM,CI_STATE,,CISTS_01,N,NO,72,4,14,2026-01-15 02:21:35
CISADM,CI_STATE_L,,CISTS_01,N,NO,72,4,28,2026-01-09 02:12:19
CISADM,CI_STK_LOC,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:12
CISADM,CI_STK_LOC_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:12
CISADM,CI_STK_LOC_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:12
CISADM,CI_STM,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:12
CISADM,CI_STM_CNST,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:12
CISADM,CI_STM_CNST_DTL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:12
CISADM,CI_STM_CNST_DTL_K,,,N,NO,0,,0,2026-01-07 21:31:12
CISADM,CI_STM_CNST_K,,,N,NO,0,,0,2026-01-07 21:31:12
CISADM,CI_STM_CYC,,CISTS_01,N,NO,1,4,8,2026-01-07 21:31:12
CISADM,CI_STM_CYC_L,,CISTS_01,N,NO,1,4,22,2026-01-07 21:31:12
CISADM,CI_STM_CYC_SCH,,CISTS_01,N,NO,12,4,19,2026-01-07 21:31:12
CISADM,CI_STM_DTL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:12
CISADM,CI_STM_DTL_K,,,N,NO,0,,0,2026-01-07 21:31:12
CISADM,CI_STM_K,,,N,NO,0,,0,2026-01-07 21:31:12
CISADM,CI_STM_RTE_TY,,CISTS_01,N,NO,1,4,37,2026-02-13 02:16:57
CISADM,CI_STM_RTE_TY_L,,CISTS_01,N,NO,1,4,31,2026-01-07 21:31:12
CISADM,CI_SVC_RTE_STG_DWN,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:12
CISADM,CI_SVC_RTE_STG_DWN_K,,,N,NO,0,,0,2026-01-07 21:31:13
CISADM,CI_SVC_TYPE,,CISTS_01,N,NO,7,4,5,2026-01-15 02:21:35
CISADM,CI_SVC_TYPE_L,,CISTS_01,N,NO,7,4,18,2026-01-20 02:18:24
CISADM,CI_SVC_TYP_DFLT,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:13
CISADM,CI_SYSDATA_LOG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:13
CISADM,CI_TAX_EX_TYPE,,CISTS_01,N,NO,4,4,12,2026-01-23 02:18:52
CISADM,CI_TAX_EX_TYPE_L,,CISTS_01,N,NO,4,4,37,2026-01-23 02:18:51
CISADM,CI_TC,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:13
CISADM,CI_TC_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:13
CISADM,CI_TD_DRLKEY,,CISTS_01,N,NO,441247,3596,34,2026-01-09 02:14:11
CISADM,CI_TD_DRLKEY_1031,,CISTS_01,N,NO,188,5,36,2026-01-07 21:31:14
CISADM,CI_TD_DRLKEY_TY,,CISTS_01,N,NO,351,16,82,2026-01-16 02:05:32
CISADM,CI_TD_ENTRY,,CISTS_01,N,NO,441108,17408,129,2026-02-04 02:18:39
CISADM,CI_TD_ENTRY_1031,,CISTS_01,N,NO,188,10,124,2026-01-07 21:31:15
CISADM,CI_TD_ENTRY_CHA,,CISTS_01,N,NO,1134269,24576,81,2026-02-27 02:15:44
CISADM,CI_TD_ENTRY_CHA_1031,,CISTS_01,N,NO,900,24,83,2026-01-07 21:31:16
CISADM,CI_TD_ENTRY_K,,,N,NO,441103,,20,2026-01-07 21:31:16
CISADM,CI_TD_ENTRY_K_1031,,CISTS_01,N,NO,188,5,20,2026-01-07 21:31:17
CISADM,CI_TD_EX_LIST,,CISTS_01,N,NO,27,4,48,2026-01-23 02:18:51
CISADM,CI_TD_LOG,,CISTS_01,N,NO,1169647,23552,72,2026-01-23 02:20:02
CISADM,CI_TD_LOG_1031,,CISTS_01,N,NO,295,9,55,2026-01-07 21:31:19
CISADM,CI_TD_MSG_PARM,,CISTS_01,N,NO,693572,7296,38,2026-01-23 02:19:12
CISADM,CI_TD_MSG_PARM_1031,,CISTS_01,N,NO,360,7,37,2026-01-07 21:31:20
CISADM,CI_TD_SRTKEY,,CISTS_01,N,NO,1434966,12288,39,2026-02-27 02:15:28
CISADM,CI_TD_SRTKEY_1031,,CISTS_01,N,NO,553,8,43,2026-01-07 21:31:21
CISADM,CI_TD_SRTKEY_TY,,CISTS_01,N,NO,783,10,25,2026-01-23 02:18:52
CISADM,CI_TD_SRTKEY_TY_L,,CISTS_01,N,NO,783,10,43,2026-01-23 02:18:53
CISADM,CI_TD_TYPE,,CISTS_01,N,NO,326,15,84,2026-01-09 02:12:37
CISADM,CI_TD_TYPE_ALG,,CISTS_01,N,NO,15,4,33,2026-01-23 02:18:51
CISADM,CI_TD_TYPE_CHAR,,CISTS_01,N,NO,5,4,69,2026-01-09 02:12:14
CISADM,CI_TD_TYPE_L,,CISTS_01,N,NO,326,21,319,2026-01-09 02:12:41
CISADM,CI_TD_VAL_ROLE,,CISTS_01,N,NO,431,8,25,2026-01-09 02:12:18
CISADM,CI_TENDER_TYPE,,CISTS_01,N,NO,17,4,57,2026-01-16 02:05:30
CISADM,CI_TENDER_TYPE_L,,CISTS_01,N,NO,17,4,32,2026-01-21 02:21:38
CISADM,CI_THRD_PTY,,CISTS_01,N,NO,1,4,29,2026-01-15 02:21:35
CISADM,CI_THRD_PTY_L,,CISTS_01,N,NO,1,4,23,2026-01-30 02:21:34
CISADM,CI_TIME_ZONE,,CISTS_01,N,NO,8,4,38,2026-01-09 02:12:32
CISADM,CI_TIME_ZONE_L,,CISTS_01,N,NO,8,4,45,2026-01-09 02:12:15
CISADM,CI_TMAP_COM_CAL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:21
CISADM,CI_TMAP_COM_DAY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:21
CISADM,CI_TMAP_COM_WK,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:21
CISADM,CI_TMAP_REL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:21
CISADM,CI_TMAP_RELTY,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:21
CISADM,CI_TMAP_RELTY_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:21
CISADM,CI_TMAP_TMPL,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:21
CISADM,CI_TMAP_TMPL_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:22
CISADM,CI_TMAP_TYPE,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:22
CISADM,CI_TMAP_TYPE_L,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:22
CISADM,CI_TMAP_TYP_ALG,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:22
CISADM,CI_TNDR_CTL,,CISTS_01,N,NO,5145,256,102,2026-02-04 02:18:27
CISADM,CI_TNDR_CTL_CHAR,,CISTS_01,N,NO,0,0,0,2026-01-07 21:31:22
CISADM,CI_TNDR_CTL_K,,,N,NO,5143,,16,2026-01-07 21:31:22
CISADM,CI_TNDR_CTL_ST,,CISTS_01,N,NO,48,5,100,2026-01-07 21:31:22
CISADM,CI_TNDR_DEP,,CISTS_01,N,NO,518,21,76,2026-02-13 02:16:59
CISADM,CI_TNDR_DEP_K,,,N,NO,518,,16,2026-01-07 21:31:22
CISADM,CI_TNDR_END_BAL,,CISTS_01,N,NO,7142,64,24,2026-01-16 02:05:35
CISADM,CI_TNDR_SRCE,,CISTS_01,N,NO,36,5,80,2026-01-16 02:05:26
