section,domain_name,Bill_Segment___Domain
section,workstream,Billing and Rates

PHYSICAL_TABLES
domain_table_alias,physical_table
CI_BILL,CI_BILL
CI_ACCT,CI_ACCT
CI_ACCT_PER,CI_ACCT_PER
CI_PER_NAME,CI_PER_NAME
CI_BILL_CYC_L,CI_BILL_CYC_L
CI_BILL_CYC_L_1,CI_BILL_CYC_L
CI_BILL_CYC_L_2,CI_BILL_CYC_L
CI_LOOKUP_VAL_L,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_1,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_2,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_3,CI_LOOKUP_VAL_L
CI_LOOKUP_VAL_L_4,CI_LOOKUP_VAL_L
SC_USER,SC_USER
CI_ACCT_MGMT_GR_L,CI_ACCT_MGMT_GR_L
CI_COLL_CL_L,CI_COLL_CL_L
CI_CUST_CL_L,CI_CUST_CL_L
CI_BUD_PLAN_L,CI_BUD_PLAN_L
CI_BSEG,CI_BSEG
CI_BSEG_CALC,CI_BSEG_CALC
CI_BSEG_READ,CI_BSEG_READ
CI_BSEG_SQ,CI_BSEG_SQ
CI_BILL_CAN_RSN_L,CI_BILL_CAN_RSN_L
CI_RS_L,CI_RS_L
CI_UOM_L,CI_UOM_L
CI_UOM_L_1,CI_UOM_L
CI_UOM_L_2,CI_UOM_L
CI_TOU_L,CI_TOU_L
CI_TOU_L_1,CI_TOU_L
CI_TOU_L_2,CI_TOU_L
CI_SQI_L,CI_SQI_L
CI_SQI_L_1,CI_SQI_L
CI_SQI_L_2,CI_SQI_L
JoinTree_1,CI_BILL

JOIN_TREE
join_tree,join_sequence,join_type,left_table,right_table,join_expression
1.) Account,Postpone Credit Review Until,JoinTree_1.CI_ACCT,POSTPONE_CR_RVW_DT,,
1.) Account,Protect Bill Cycle,JoinTree_1.CI_ACCT,PROTECT_CYC_SW,,
1.) Account,Protect Division,JoinTree_1.CI_ACCT,PROTECT_DIV_SW,,
1.) Account,Protect Mailing Premise,JoinTree_1.CI_ACCT,PROTECT_PREM_SW,,
1.) Account,Set Up Date,JoinTree_1.CI_ACCT,SETUP_DT,,
1.) Descriptions,Account Management Group Description,JoinTree_1.CI_ACCT_MGMT_GR_L,DESCR,,
1.) Descriptions,Bill Cycle Description (Account),JoinTree_1.CI_BILL_CYC_L_1,DESCR,,
1.) Descriptions,Bill Cycle Description (Bill),JoinTree_1.CI_BILL_CYC_L,DESCR,,
1.) Descriptions,Bill Cycle Description (Bill Segment),JoinTree_1.CI_BILL_CYC_L_2,DESCR,,
1.) Descriptions,Bill Segment Status Description,JoinTree_1.CI_LOOKUP_VAL_L_2,DESCR,,
1.) Descriptions,Bill Status Description,JoinTree_1.CI_LOOKUP_VAL_L,DESCR,,
1.) Descriptions,Budget Plan Description,JoinTree_1.CI_BUD_PLAN_L,DESCR,,
1.) Descriptions,Cancel Reason Description,JoinTree_1.CI_BILL_CAN_RSN_L,DESCR,,
1.) Descriptions,Collection Class Description,JoinTree_1.CI_COLL_CL_L,DESCR,,
1.) Descriptions,Customer Class Description,JoinTree_1.CI_CUST_CL_L,DESCR,,
1.) Descriptions,Document Type Description,JoinTree_1.CI_LOOKUP_VAL_L_1,DESCR,,
1.) Descriptions,Final Service Quantity ID Description (BSEG Read),JoinTree_1.CI_SQI_L_1,DESCR,,
1.) Descriptions,Final Time of Use Description (BSEG Read),JoinTree_1.CI_TOU_L_1,DESCR,,
1.) Descriptions,Final Unit of Measure Description (BSEG Read),JoinTree_1.CI_UOM_L_1,DESCR,,
1.) Descriptions,How To Use Description,JoinTree_1.CI_LOOKUP_VAL_L_4,DESCR,,
1.) Descriptions,How To Use Description (SP)       ,JoinTree_1.CI_LOOKUP_VAL_L_3,DESCR,,
1.) Descriptions,SQI Description (BSEG Read),JoinTree_1.CI_SQI_L,DESCR,,
1.) Descriptions,SQI Description (BSEG SQ),JoinTree_1.CI_SQI_L_2,DESCR,,
1.) Descriptions,Rate Schedule Description,JoinTree_1.CI_RS_L,DESCR,,
1.) Descriptions,Time of Use Description (BSEG Read),JoinTree_1.CI_TOU_L,DESCR,,
1.) Descriptions,Time of Use Description (BSEG SQ),JoinTree_1.CI_TOU_L_2,DESCR,,
1.) Descriptions,Unit of Measure Description (BSEG Read),JoinTree_1.CI_UOM_L,DESCR,,
1.) Descriptions,Unit of Measure Description (BSEG SQ),JoinTree_1.CI_UOM_L_2,DESCR,,
1.) Formulas,Auto Pay Stop User Name,JoinTree_1,APAY_STOP_USER_NAME,,
1.) Formulas,Distinct Bill ID,JoinTree_1,BILL_ID_DIST,,
1.) Formulas,Distinct Bill Segment ID,JoinTree_1,BSEG_ID_DIST,,
1.) Formulas,Distinct Bill Segment Calculation Header,JoinTree_1,BSEG_CALC_HEADER_DIST,,
1.) Formulas,Distinct Bill Segment Read,JoinTree_1,BSEG_READ_DIST,,
1.) Formulas,Distinct Bill Segment SQ,JoinTree_1,BSEG_SQ_DIST,,
1.) Formulas,Name (Person),JoinTree_1.CI_PER_NAME,ENTITY_NAME_UPR,,
