domain_name,workstream,join_tree_id,join_sequence,join_type,left_table,right_table,join_expression
Billable_Charge___Domain,Finance,JoinTree_1,19,leftOuter,CI_SA,CI_LOOKUP_VAL_L_4,CI_SA.STOP_RSN_FLG == CI_LOOKUP_VAL_L_4.FIELD_VALUE and CI_LOOKUP_VAL_L_4.FIELD_NAME == 'STOP_RSN_FLG' and CI_LOOKUP_VAL_L_4.LANGUAGE_CD == 'ENG'
Billable_Charge___Domain,Finance,JoinTree_1,20,leftOuter,CI_SA,CM_FT_BAL,CI_SA.SA_ID == CM_FT_BAL.SA_ID
Billable_Charge___Domain,Finance,JoinTree_1,21,leftOuter,CI_SA,CI_BILL_CHG,CI_SA.SA_ID == CI_BILL_CHG.SA_ID
Billable_Charge___Domain,Finance,JoinTree_1,22,leftOuter,CI_BILL_CHG,CI_B_CHG_LINE,CI_BILL_CHG.BILLABLE_CHG_ID == CI_B_CHG_LINE.BILLABLE_CHG_ID
Billable_Charge___Domain,Finance,JoinTree_1,23,inner,CI_ACCT_PER,CI_PER_NAME,CI_ACCT_PER.PER_ID == CI_PER_NAME.PER_ID and CI_ACCT_PER.MAIN_CUST_SW == 'Y' and CI_PER_NAME.NAME_TYPE_FLG == 'PRIM'
FT_and_GL_Snapshot___Domain,Finance,FT_GL_DISTRIBUTION_RPT_CURR,1,single_table,FT_GL_DISTRIBUTION_RPT_CURR,,Single-table domain on FT_GL_DISTRIBUTION_RPT_CURR
Financial_Transaction_Snapshot___Domain,Finance,FT_RPT_CURR,1,single_table,FT_RPT_CURR,,Single-table domain on FT_RPT_CURR
Financial_Transaction___Domain,Finance,JoinTree_1,1,inner,CI_FT,CI_BSEG,"CI_FT.SIBLING_ID == CI_BSEG.BSEG_ID and CI_FT.BILL_ID == CI_BSEG.BILL_ID and CI_FT.REDUNDANT_SW == 'N' and CI_FT.FT_TYPE_FLG in ('BS', 'BX')"
Financial_Transaction___Domain,Finance,JoinTree_1,2,inner,CI_FT,CI_PAY_SEG,"CI_FT.SIBLING_ID == CI_PAY_SEG.PAY_SEG_ID and CI_FT.PARENT_ID == CI_PAY_SEG.PAY_ID and CI_FT.REDUNDANT_SW == 'N' and CI_FT.FT_TYPE_FLG in ('PS', 'PX')"
Financial_Transaction___Domain,Finance,JoinTree_1,3,inner,CI_FT,CI_ADJ,"CI_FT.SIBLING_ID == CI_ADJ.ADJ_ID and CI_FT.PARENT_ID == CI_ADJ.ADJ_TYPE_CD and CI_FT.REDUNDANT_SW == 'N' and CI_FT.FT_TYPE_FLG in ('AD', 'AX')"
Financial_Transaction___Domain,Finance,JoinTree_1,4,inner,CI_FT,CI_SA,CI_FT.SA_ID == CI_SA.SA_ID and CI_FT.REDUNDANT_SW == 'N'
Financial_Transaction___Domain,Finance,JoinTree_1,5,inner,CI_SA,CI_ACCT,CI_SA.ACCT_ID == CI_ACCT.ACCT_ID
Financial_Transaction___Domain,Finance,JoinTree_1,6,inner,CI_ACCT,CI_ACCT_PER,CI_ACCT.ACCT_ID == CI_ACCT_PER.ACCT_ID and CI_ACCT_PER.MAIN_CUST_SW == 'Y'
Financial_Transaction___Domain,Finance,JoinTree_1,7,inner,CI_ACCT_PER,CI_PER_NAME,CI_ACCT_PER.PER_ID == CI_PER_NAME.PER_ID and CI_PER_NAME.NAME_TYPE_FLG == 'PRIM'
Financial_Transaction___Domain,Finance,JoinTree_1,8,inner,CI_SA,CI_SA_TYPE_L,CI_SA.CIS_DIVISION == CI_SA_TYPE_L.CIS_DIVISION and CI_SA.SA_TYPE_CD == CI_SA_TYPE_L.SA_TYPE_CD and CI_SA_TYPE_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,9,leftOuter,CI_SA,CI_PREM,CI_SA.CHAR_PREM_ID == CI_PREM.PREM_ID
Financial_Transaction___Domain,Finance,JoinTree_1,10,inner,CI_FT,CI_GL_DIVISION_L,CI_FT.GL_DIVISION == CI_GL_DIVISION_L.GL_DIVISION and CI_FT.REDUNDANT_SW == 'N' and CI_GL_DIVISION_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,11,leftOuter,CI_FT,SC_USER,CI_FT.FREEZE_USER_ID == SC_USER.USER_ID and CI_FT.REDUNDANT_SW == 'N'
Financial_Transaction___Domain,Finance,JoinTree_1,12,inner,CI_SA,CI_LOOKUP_VAL_L_2,CI_SA.SA_STATUS_FLG == CI_LOOKUP_VAL_L_2.FIELD_VALUE and CI_LOOKUP_VAL_L_2.FIELD_NAME == 'SA_STATUS_FLG' and CI_LOOKUP_VAL_L_2.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,13,inner,CI_PREM,CI_PREM_TYPE_L,CI_PREM.PREM_TYPE_CD == CI_PREM_TYPE_L.PREM_TYPE_CD and CI_PREM_TYPE_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,14,leftOuter,CI_PREM,CI_MR_INSTR_L,CI_PREM.MR_INSTR_CD == CI_MR_INSTR_L.MR_INSTR_CD and CI_MR_INSTR_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,15,leftOuter,CI_PREM,CI_MR_WARN_L,CI_PREM.MR_WARN_CD == CI_MR_WARN_L.MR_WARN_CD and CI_MR_WARN_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,16,leftOuter,CI_PREM,CI_TREND_AREA_L,CI_PREM.TREND_AREA_CD == CI_TREND_AREA_L.DESCR and CI_TREND_AREA_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,17,leftOuter,CI_PREM,CI_STATE_L,CI_PREM.COUNTRY == CI_STATE_L.COUNTRY and CI_PREM.STATE == CI_STATE_L.STATE and CI_STATE_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,18,leftOuter,CI_PREM,CI_TIME_ZONE_L,CI_PREM.TIME_ZONE_CD == CI_TIME_ZONE_L.TIME_ZONE_CD and CI_TIME_ZONE_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,19,leftOuter,CI_ACCT,CI_ACCT_MGMT_GR_L,CI_ACCT.ACCT_MGMT_GRP_CD == CI_ACCT_MGMT_GR_L.ACCT_MGMT_GRP_CD and CI_ACCT_MGMT_GR_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,20,inner,CI_ACCT,CI_COLL_CL_L,CI_ACCT.COLL_CL_CD == CI_COLL_CL_L.COLL_CL_CD and CI_COLL_CL_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,21,inner,CI_ACCT,CI_CUST_CL_L,CI_ACCT.CUST_CL_CD == CI_CUST_CL_L.CUST_CL_CD and CI_CUST_CL_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,22,leftOuter,CI_ACCT,CI_BUD_PLAN_L,CI_ACCT.BUD_PLAN_CD == CI_BUD_PLAN_L.BUD_PLAN_CD and CI_BUD_PLAN_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,23,leftOuter,CI_ACCT,CI_BILL_CYC_L,CI_ACCT.BILL_CYC_CD == CI_BILL_CYC_L.BILL_CYC_CD and CI_BILL_CYC_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,24,leftOuter,CI_BSEG,CI_BILL_CYC_L_1,CI_BSEG.BILL_CYC_CD == CI_BILL_CYC_L_1.BILL_CYC_CD and CI_BILL_CYC_L_1.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,25,leftOuter,CI_BSEG,CI_BILL_CAN_RSN_L,CI_BSEG.CAN_RSN_CD == CI_BILL_CAN_RSN_L.CAN_RSN_CD and CI_BILL_CAN_RSN_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,26,inner,CI_BSEG,CI_LOOKUP_VAL_L_3,CI_BSEG.BSEG_STAT_FLG == CI_LOOKUP_VAL_L_3.FIELD_VALUE and CI_LOOKUP_VAL_L_3.FIELD_NAME == 'BSEG_STAT_FLG' and CI_LOOKUP_VAL_L_3.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,27,inner,CI_ADJ,CI_ADJ_TYPE_L,CI_ADJ.ADJ_TYPE_CD == CI_ADJ_TYPE_L.ADJ_TYPE_CD and CI_ADJ_TYPE_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,28,inner,CI_ADJ,CI_LOOKUP_VAL_L_4,CI_ADJ.ADJ_STATUS_FLG == CI_LOOKUP_VAL_L_4.FIELD_VALUE and CI_LOOKUP_VAL_L_4.FIELD_NAME == 'ADJ_STATUS_FLG' and CI_LOOKUP_VAL_L_4.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,29,leftOuter,CI_ADJ,CI_ADJ_CAN_RSN_L,CI_ADJ.CAN_RSN_CD == CI_ADJ_CAN_RSN_L.CAN_RSN_CD and CI_ADJ_CAN_RSN_L.LANGUAGE_CD == 'ENG'
Financial_Transaction___Domain,Finance,JoinTree_1,30,leftOuter,CI_FT,CI_BAL_CTL_GRP,CI_FT.BAL_CTL_GRP_ID == CI_BAL_CTL_GRP.BAL_CTL_GRP_ID and CI_FT.REDUNDANT_SW == 'N'
Financial_Transaction___Domain,Finance,JoinTree_1,31,leftOuter,CI_BAL_CTL_GRP,CI_LOOKUP_VAL_L_5,CI_BAL_CTL_GRP.BALANCING_STAT_FLG == CI_LOOKUP_VAL_L_5.FIELD_VALUE and CI_LOOKUP_VAL_L_5.FIELD_NAME == 'BALANCING_STAT_FLG' and CI_LOOKUP_VAL_L_5.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,1,inner,W1_ASSET,W1_ASSET_NODE,W1_ASSET.ASSET_ID == W1_ASSET_NODE.ASSET_ID
Asset___Domain,Meter Operations,JoinTree_1,2,inner,W1_ASSET,CMS_W1_ASSET_IDENTIFIER_VW,W1_ASSET.ASSET_ID == CMS_W1_ASSET_IDENTIFIER_VW.ASSET_ID
Asset___Domain,Meter Operations,JoinTree_1,3,inner,W1_ASSET_NODE,W1_NODE,W1_ASSET_NODE.NODE_ID == W1_NODE.NODE_ID
Asset___Domain,Meter Operations,JoinTree_1,4,inner,W1_ASSET,W1_ASSET_TYPE_L,W1_ASSET.ASSET_TYPE_CD == W1_ASSET_TYPE_L.ASSET_TYPE_CD and W1_ASSET_TYPE_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,5,inner,W1_ASSET,F1_BUS_OBJ_L,W1_ASSET.BUS_OBJ_CD == F1_BUS_OBJ_L.BUS_OBJ_CD and F1_BUS_OBJ_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,6,leftOuter,W1_ASSET,F1_BUS_OBJ_STATUS_RSN_L,W1_ASSET.BO_STATUS_REASON_CD == F1_BUS_OBJ_STATUS_RSN_L.BO_STATUS_REASON_CD and F1_BUS_OBJ_STATUS_RSN_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,7,leftOuter,W1_ASSET,CI_LOOKUP_VAL_L,W1_ASSET.ASSET_COND_FLG == CI_LOOKUP_VAL_L.FIELD_VALUE and CI_LOOKUP_VAL_L.FIELD_NAME == 'ASSET_COND_FLG' and CI_LOOKUP_VAL_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,8,leftOuter,W1_ASSET,W1_SPECIFICATION_L,W1_ASSET.SPECIFICATION_CD == W1_SPECIFICATION_L.SPECIFICATION_CD and W1_SPECIFICATION_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,9,leftOuter,W1_ASSET,CI_ACC_GRP_L,W1_ASSET.OWNING_ACCESS_GRP_CD == CI_ACC_GRP_L.ACCESS_GRP_CD and CI_ACC_GRP_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,10,leftOuter,W1_ASSET,W1_SPECIFICATION_L_1,W1_ASSET.MAINT_SPEC_CD == W1_SPECIFICATION_L_1.SPECIFICATION_CD and W1_SPECIFICATION_L_1.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,11,leftOuter,W1_ASSET,CI_LOOKUP_VAL_L_1,W1_ASSET.ASSET_OWNERSHIP_FLG == CI_LOOKUP_VAL_L_1.FIELD_VALUE and CI_LOOKUP_VAL_L_1.FIELD_NAME == 'ASSET_OWNERSHIP_FLG' and CI_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,12,leftOuter,W1_ASSET,CI_LOOKUP_VAL_L_2,W1_ASSET.CONTRIBUTED_FLG == CI_LOOKUP_VAL_L_2.FIELD_VALUE and CI_LOOKUP_VAL_L_2.FIELD_NAME == 'CONTRIBUTED_FLG' and CI_LOOKUP_VAL_L_2.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,13,leftOuter,W1_ASSET_NODE,CI_LOOKUP_VAL_L_4,W1_ASSET_NODE.FAILURE_FLG == CI_LOOKUP_VAL_L_4.FIELD_VALUE and CI_LOOKUP_VAL_L_4.FIELD_NAME == 'FAILURE_FLG' and CI_LOOKUP_VAL_L_4.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,14,inner,W1_ASSET_NODE,F1_EXT_LOOKUP_VAL_L,W1_ASSET_NODE.ASSET_DPOS_FLG == F1_EXT_LOOKUP_VAL_L.F1_EXT_LOOKUP_VALUE and F1_EXT_LOOKUP_VAL_L.BUS_OBJ_CD == 'W1-AssetDisposition' and F1_EXT_LOOKUP_VAL_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,15,inner,W1_NODE,W1_NODE_TYPE_L,W1_NODE.NODE_TYPE_CD == W1_NODE_TYPE_L.NODE_TYPE_CD and W1_NODE_TYPE_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,16,inner,W1_NODE,F1_BUS_OBJ_L_1,W1_NODE.BUS_OBJ_CD == F1_BUS_OBJ_L_1.BUS_OBJ_CD and F1_BUS_OBJ_L_1.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,17,inner,W1_NODE,CI_LOOKUP_VAL_L_3,W1_NODE.NODE_DPOS_FLG == CI_LOOKUP_VAL_L_3.FIELD_VALUE and CI_LOOKUP_VAL_L_3.FIELD_NAME == 'NODE_DPOS_FLG' and CI_LOOKUP_VAL_L_3.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,18,leftOuter,W1_NODE,CI_LOOKUP_VAL_L_5,W1_NODE.W1_OPERATION_FLG == CI_LOOKUP_VAL_L_5.FIELD_VALUE and CI_LOOKUP_VAL_L_5.FIELD_NAME == 'W1_OPERATION_FLG' and CI_LOOKUP_VAL_L_5.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,19,leftOuter,W1_NODE,CI_LOOKUP_VAL_L_6,W1_NODE.CRITICALITY_FLG == CI_LOOKUP_VAL_L_6.FIELD_VALUE and CI_LOOKUP_VAL_L_6.FIELD_NAME == 'CRITICALITY_FLG' and CI_LOOKUP_VAL_L_6.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,20,leftOuter,W1_NODE,CI_LOOKUP_VAL_L_7,W1_NODE.LOCATION_CLASS_FLG == CI_LOOKUP_VAL_L_7.FIELD_VALUE and CI_LOOKUP_VAL_L_7.FIELD_NAME == 'LOCATION_CLASS_FLG' and CI_LOOKUP_VAL_L_7.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,21,leftOuter,W1_NODE,CI_STATE_L,W1_NODE.STATE == CI_STATE_L.STATE and W1_NODE.COUNTRY == CI_STATE_L.COUNTRY and CI_STATE_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,22,inner,W1_NODE,CI_TIME_ZONE_L,W1_NODE.TIME_ZONE_CD == CI_TIME_ZONE_L.TIME_ZONE_CD and CI_TIME_ZONE_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,23,leftOuter,W1_NODE,CI_ACC_GRP_L_1,W1_NODE.OWNING_ACCESS_GRP_CD == CI_ACC_GRP_L_1.ACCESS_GRP_CD and CI_ACC_GRP_L_1.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,24,leftOuter,W1_NODE,W1_SERVICE_AREA_L,W1_NODE.SERVICE_AREA_CD == W1_SERVICE_AREA_L.SERVICE_AREA_CD and W1_SERVICE_AREA_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,25,leftOuter,W1_NODE,W1_APPROVAL_PROF_L,W1_NODE.WORK_REQ_APPROVAL_PROF_CD == W1_APPROVAL_PROF_L.APPROVAL_PROF_CD and W1_APPROVAL_PROF_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,26,leftOuter,W1_NODE,CI_LOOKUP_VAL_L_8,W1_NODE.RCM_SYSTEM_FLG == CI_LOOKUP_VAL_L_8.FIELD_VALUE and CI_LOOKUP_VAL_L_8.FIELD_NAME == 'RCM_SYSTEM_FLG' and CI_LOOKUP_VAL_L_8.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,27,inner,W1_NODE,CI_LOOKUP_VAL_L_9,W1_NODE.RUN_TO_FAILURE_FLG == CI_LOOKUP_VAL_L_9.FIELD_VALUE and CI_LOOKUP_VAL_L_9.FIELD_NAME == 'RUN_TO_FAILURE_FLG' and CI_LOOKUP_VAL_L_9.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,28,leftOuter,W1_NODE,W1_COST_CENTER_L,W1_NODE.INV_COST_CENTER_CD == W1_COST_CENTER_L.COST_CENTER_CD and W1_COST_CENTER_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,29,leftOuter,W1_NODE,W1_COST_CENTER_L_1,W1_NODE.INV_ADJTMT_COST_CENTER_CD == W1_COST_CENTER_L_1.COST_CENTER_CD and W1_COST_CENTER_L_1.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,30,leftOuter,W1_NODE,W1_COST_CENTER_L_2,W1_NODE.MARK_UP_COST_CENTER_CD == W1_COST_CENTER_L_2.COST_CENTER_CD and W1_COST_CENTER_L_2.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,31,leftOuter,W1_NODE,W1_COST_CENTER_L_3,W1_NODE.STOCK_TRANSFER_COST_CENTER_CD == W1_COST_CENTER_L_3.COST_CENTER_CD and W1_COST_CENTER_L_3.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,32,leftOuter,W1_NODE,W1_EXPENSE_CD_L,W1_NODE.INV_EXPENSE_CD == W1_EXPENSE_CD_L.EXPENSE_CD and W1_EXPENSE_CD_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,33,leftOuter,W1_NODE,W1_BUYER_L,W1_NODE.BUYER_CD == W1_BUYER_L.BUYER_CD and W1_BUYER_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,34,leftOuter,W1_NODE,W1_EXPENSE_CD_L_1,W1_NODE.MARK_UP_EXPENSE_CD == W1_EXPENSE_CD_L_1.EXPENSE_CD
Asset___Domain,Meter Operations,JoinTree_1,35,leftOuter,W1_NODE,CI_LOOKUP_VAL_L_10,W1_NODE.RR_APP_REQ_FLG == CI_LOOKUP_VAL_L_10.FIELD_VALUE and CI_LOOKUP_VAL_L_10.FIELD_NAME == 'RR_APP_REQ_FLG' and CI_LOOKUP_VAL_L_10.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,36,leftOuter,W1_NODE,CI_LOOKUP_VAL_L_11,W1_NODE.PUR_DOC_ACTION_FLG == CI_LOOKUP_VAL_L_11.FIELD_VALUE and CI_LOOKUP_VAL_L_11.FIELD_NAME == 'PUR_DOC_ACTION_FLG' and CI_LOOKUP_VAL_L_11.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,37,leftOuter,W1_NODE,W1_PLANNER_L,W1_NODE.PLANNER_CD == W1_PLANNER_L.PLANNER_CD and W1_PLANNER_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,38,leftOuter,W1_NODE,CI_LOOKUP_VAL_L_12,W1_NODE.BACK_LOG_GRP_FLG == CI_LOOKUP_VAL_L_12.FIELD_VALUE and CI_LOOKUP_VAL_L_12.FIELD_NAME == 'BACK_LOG_GRP_FLG' and CI_LOOKUP_VAL_L_12.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,39,leftOuter,W1_NODE,W1_MAINTMGR_L,W1_NODE.MAINTMGR_CD == W1_MAINTMGR_L.MAINTMGR_CD and W1_MAINTMGR_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,40,leftOuter,W1_NODE,W1_COST_CENTER_L_4,W1_NODE.TAX_COST_CENTER_CD == W1_COST_CENTER_L_4.COST_CENTER_CD and W1_COST_CENTER_L_4.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,41,leftOuter,W1_NODE,W1_COST_CENTER_L_5,W1_NODE.INVOICE_WRITEOFF_COST_CTR_CD == W1_COST_CENTER_L_5.COST_CENTER_CD and W1_COST_CENTER_L_5.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,42,leftOuter,W1_NODE,W1_EXPENSE_CD_L_2,W1_NODE.TAX_EXPENSE_CD == W1_EXPENSE_CD_L_2.EXPENSE_CD and W1_EXPENSE_CD_L_2.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,43,leftOuter,W1_NODE,W1_EXPENSE_CD_L_3,W1_NODE.INVOICE_WRITEOFF_EXPENSE_CD == W1_EXPENSE_CD_L_3.EXPENSE_CD and W1_EXPENSE_CD_L_3.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,44,leftOuter,W1_NODE,F1_EXT_LOOKUP_VAL_L_1,W1_NODE.SERVICE_COND_FLG == F1_EXT_LOOKUP_VAL_L_1.F1_EXT_LOOKUP_VALUE and F1_EXT_LOOKUP_VAL_L_1.BUS_OBJ_CD == 'W1-ServiceCondition' and F1_EXT_LOOKUP_VAL_L_1.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,45,leftOuter,W1_ASSET,W1_BOM_PART,W1_ASSET.BOM_PART_ID == W1_BOM_PART.BOM_PART_ID
Asset___Domain,Meter Operations,JoinTree_1,46,leftOuter,W1_ASSET,W1_VENDOR_LOC,W1_ASSET.VENDOR_LOC_ID == W1_VENDOR_LOC.VENDOR_LOC_ID
Asset___Domain,Meter Operations,JoinTree_1,47,leftOuter,W1_ASSET,W1_PROPERTY_UNIT_L,W1_ASSET.PROPERTY_UNIT_CD == W1_PROPERTY_UNIT_L.PROPERTY_UNIT_CD and W1_PROPERTY_UNIT_L.LANGUAGE_CD == 'ENG'
Asset___Domain,Meter Operations,JoinTree_1,48,leftOuter,W1_NODE,W1_NODE_1,W1_NODE.PARENT_NODE_ID == W1_NODE_1.NODE_ID
Asset___Domain,Meter Operations,JoinTree_1,49,inner,W1_ASSET,F1_BUS_OBJ_STATUS_L,W1_ASSET.BUS_OBJ_CD == F1_BUS_OBJ_STATUS_L.BUS_OBJ_CD and W1_ASSET.BO_STATUS_CD == F1_BUS_OBJ_STATUS_L.BO_STATUS_CD and F1_BUS_OBJ_STATUS_L.LANGUAGE_CD == 'ENG'
Device___Domain,Meter Operations,JoinTree_1,1,leftOuter,D1_DVC,D1_DVC_CFG,D1_DVC.D1_DEVICE_ID == D1_DVC_CFG.D1_DEVICE_ID
Device___Domain,Meter Operations,JoinTree_1,2,leftOuter,D1_DVC_CFG,D1_INSTALL_EVT,D1_DVC_CFG.DEVICE_CONFIG_ID == D1_INSTALL_EVT.DEVICE_CONFIG_ID
Device___Domain,Meter Operations,JoinTree_1,3,leftOuter,D1_DVC,CMS_DVC_ACCT,D1_DVC.D1_DEVICE_ID == CMS_DVC_ACCT.D1_DEVICE_ID
Device___Domain,Meter Operations,JoinTree_1,4,leftOuter,CMS_DVC_ACCT,CI_ACCT_PER,CMS_DVC_ACCT.ACCT_ID == CI_ACCT_PER.ACCT_ID and CI_ACCT_PER.MAIN_CUST_SW == 'Y'
Device___Domain,Meter Operations,JoinTree_1,5,leftOuter,CI_ACCT_PER,CI_PER_NAME,CI_ACCT_PER.PER_ID == CI_PER_NAME.PER_ID and CI_PER_NAME.NAME_TYPE_FLG == 'PRIM'
Device___Domain,Meter Operations,JoinTree_1,6,leftOuter,D1_DVC,CMS_D1_DVC_CHAR_VW,D1_DVC.D1_DEVICE_ID == CMS_D1_DVC_CHAR_VW.D1_DEVICE_ID
Device___Domain,Meter Operations,JoinTree_1,7,leftOuter,D1_DVC,CMS_D1_DVC_IDENTIFIER_VW,D1_DVC.D1_DEVICE_ID == CMS_D1_DVC_IDENTIFIER_VW.D1_DEVICE_ID
Device___Domain,Meter Operations,JoinTree_1,8,leftOuter,CMS_DVC_ACCT,CI_SP,CMS_DVC_ACCT.SP_ID == CI_SP.SP_ID
Device___Domain,Meter Operations,JoinTree_1,9,leftOuter,CI_SP,CI_PREM,CI_SP.PREM_ID == CI_PREM.PREM_ID
Device___Domain,Meter Operations,JoinTree_1,10,leftOuter,D1_DVC,CMS_D1_DVC_BODA_VW,D1_DVC.D1_DEVICE_ID == CMS_D1_DVC_BODA_VW.D1_DEVICE_ID
Device___Domain,Meter Operations,JoinTree_1,11,leftOuter,D1_DVC,CMS_DVC_CFG_EFFECTIVE,D1_DVC.D1_DEVICE_ID == CMS_DVC_CFG_EFFECTIVE.D1_DEVICE_ID
Device___Domain,Meter Operations,JoinTree_1,12,leftOuter,D1_DVC_CFG,CMS_IEVT_LATEST,D1_DVC_CFG.DEVICE_CONFIG_ID == CMS_IEVT_LATEST.DEVICE_CONFIG_ID
Device___Domain,Meter Operations,JoinTree_1,13,leftOuter,D1_INSTALL_EVT,D1_SP_EQPMNT,D1_INSTALL_EVT.D1_SP_ID == D1_SP_EQPMNT.D1_SP_ID
Device___Domain,Meter Operations,JoinTree_1,14,leftOuter,D1_SP_EQPMNT,D1_DVC_2,D1_SP_EQPMNT.D1_DEVICE_ID == D1_DVC_2.D1_DEVICE_ID
Device___Domain,Meter Operations,JoinTree_1,15,inner,D1_DVC,F1_BUS_OBJ_L,D1_DVC.BUS_OBJ_CD == F1_BUS_OBJ_L.BUS_OBJ_CD and F1_BUS_OBJ_L.LANGUAGE_CD == 'ENG'
Device___Domain,Meter Operations,JoinTree_1,16,leftOuter,D1_DVC,D1_MANUFACTURER_L,D1_DVC.MANUFACTURER_CD == D1_MANUFACTURER_L.MANUFACTURER_CD and D1_MANUFACTURER_L.LANGUAGE_CD == 'ENG'
Device___Domain,Meter Operations,JoinTree_1,17,leftOuter,D1_DVC,D1_MODEL_L,D1_DVC.MANUFACTURER_CD == D1_MODEL_L.MANUFACTURER_CD and D1_DVC.D1_MODEL_CD == D1_MODEL_L.D1_MODEL_CD and D1_MODEL_L.LANGUAGE_CD == 'ENG'
